"PSS EXPENDITURE IN 2003-04 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS (Incl SSMSS Sheet)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","PSS EX1 Return for 2003-04"
"Check that cell N149 matches total social services expenditure recorded in the authority's accounts and complete cell N152.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET","GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL","CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST","EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L","col O = H - J - K"
"A:","SERVICE STRATEGY","Halton UA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","122.5","0","122.5","0","122.5","122.5","0","0","0","0","122.5","122.5","122.5"
"A2","Complaints procedures","0","0","0","0","0","0","0","0","0","0","0","0","0"
"A3","TOTAL SERVICE STRATEGY (LINES A1 to A2)","122.5","0","122.5","0","122.5","122.5","0","0","0","0","122.5","122.5","122.5"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work","2328.6770000000001","0","2328.6770000000001","21.984999999999999","2350.6620000000003","2350.6620000000003","0","0","61.079000000000001","61.079000000000001","2289.5830000000001","2289.5830000000001","2289.5830000000001"
"BA2","Total children's services - commissioning and social work (line BA1)","2328.6770000000001","0","2328.6770000000001","21.984999999999999","2350.6620000000003","2350.6620000000003","0","0","61.079000000000001","61.079000000000001","2289.5830000000001","2289.5830000000001","2289.5830000000001"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","518.30100000000004","45.637","472.66400000000004","2264.9960000000001","2783.297","2737.6599999999999","0","0","0","0","2737.6599999999999","2783.297","2737.6599999999999"
"BB2","Secure accommodation (welfare)","0","0","0","137.386","137.386","137.386","0","0","0","0","137.386","137.386","137.386"
"BB3","Fostering services","341.892","0","341.892","1874.9449999999999","2216.837","2216.837","0","0","38.57","38.57","2178.2669999999998","2178.2669999999998","2178.2669999999998"
"BB4","Other children looked after services","139.64699999999999","0","139.64699999999999","0","139.64699999999999","139.64699999999999","0","0","0","0","139.64699999999999","139.64699999999999","139.64699999999999"
"BB5","Total children looked after (lines BB1 to BB4)","999.84000000000003","45.637","954.20299999999997","4277.3270000000002","5277.1670000000004","5231.5299999999997","0","0","38.57","38.57","5192.96","5238.5970000000007","5192.96"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC2","Services for under 8s","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC3","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC4","Home care","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BC5","Equipment and adaptations","928.39800000000002","15.962","912.43600000000004","0","928.39800000000002","912.43600000000004","0","0","0","0","912.43600000000004","928.39800000000002","912.43600000000004"
"BC6","Other family support services","836.19899999999996","15.960000000000001","820.23899999999992","0","836.19899999999996","820.23899999999992","0","0","0","0","820.23899999999992","836.19899999999996","820.23899999999992"
"BC7","Total family support services (lines BC1 to BC6)","1764.597","31.922000000000001","1732.675","0","1764.597","1732.675","0","0","0","0","1732.675","1764.597","1732.675"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD2","Youth offender teams","157.273","0","157.273","0","157.273","157.273","0","0","0","0","157.273","157.273","157.273"
"BD3","Other youth justice services","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BD4","Total youth justice (lines BD1 to BD3)","157.273","0","157.273","0","157.273","157.273","0","0","0","0","157.273","157.273","157.273"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","836.71699999999998","0","836.71699999999998","109.3","946.01699999999994","946.01699999999994","0","0","0","0","946.01699999999994","946.01699999999994","946.01699999999994"
"BE2","Leaving care services","374.37799999999999","0","374.37799999999999","391.30799999999999","765.68599999999992","765.68599999999992","0","0","0","0","765.68599999999992","765.68599999999992","765.68599999999992"
"BE3","Other other children's and families services","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BE4","Total other children's and families services (lines BE1 to BE3)","1211.095","0","1211.095","500.608","1711.703","1711.703","0","0","0","0","1711.703","1711.703","1711.703"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA2+BB5+BC7+BD4+BE4)","6461.4820000000009","77.558999999999997","6383.9230000000007","4799.9200000000001","11261.402000000002","11183.843000000001","0","0","99.649000000000001","99.649000000000001","11084.194000000001","11161.753000000002","11084.194000000001"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","1753.452","0","1753.452","0.11799999999999999","1753.5699999999999","1753.5699999999999","0","0","0","0","1753.5699999999999","1753.5699999999999","1753.5699999999999"
"C2","Nursing care placements","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C3","Residential care placements","1978.9649999999999","166.83199999999999","1812.1329999999998","8521.3410000000003","10500.306","10333.474","3549.0059999999999","0","44.978999999999999","3593.9849999999997","6739.4890000000005","6906.3210000000008","10288.495000000001"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C5","Direct payments","0","0","0","40.826999999999998","40.826999999999998","40.826999999999998","0","0","0","0","40.826999999999998","40.826999999999998","40.826999999999998"
