"PSS EXPENDITURE IN 2000-2001 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","PSS EX1 Return for 2000-2001","...15","...16"
"All amounts are in £ thousands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Slough UA","GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET",NA,"GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL",NA,"CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST",NA,"EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L",NA,NA
"A:","SERVICE STRATEGY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","3338","55","3283","0","3338","3283","13","0","401","414","2869","2924",NA,"2882"
"A2","Registration and inspection","41","0","41","0","41","41","0","0","0","0","41","41",NA,"41"
"A3","Complaints procedures","41","0","41","0","41","41","0","0","0","0","41","41",NA,"41"
"A4","TOTAL SERVICE STRATEGY (LINES A1 to A3)","3420","55","3365","0","3420","3365","13","0","401","414","2951","3006",NA,"2964"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work (excluding GALRO)","2251","217.53971000000001","2033.46029","0","2251","2033.46029","0","0","11","11","2022.46029","2240",NA,"2022.46029"
"BA2","GALRO","48","0","48","0","48","48","0","0","0","0","48","48",NA,"48"
"BA3","Total children's services - commissioning and social work (lines BA1 to BA2)","2299","217.53971000000001","2081.46029","0","2299","2081.46029","0","0","11","11","2070.46029","2288",NA,"2070.46029"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","729","22","707","1235.6440600000001","1964.6440600000001","1942.6440600000001","0","0","26","26","1916.6440600000001","1938.6440600000001",NA,"1916.6440600000001"
"BB2","Secure accommodation (welfare)","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BB3","Fostering services","950","0","950","672.28285999999991","1622.2828599999998","1622.2828599999998","0","0","83","83","1539.2828599999998","1539.2828599999998",NA,"1539.2828599999998"
"BB4","Other children looked after services","330","0","330","0","330","330","0","0","160","160","170","170",NA,"170"
"BB5","Total children looked after (lines BB1 to BB4)","2009","22","1987","1907.9269199999999","3916.9269199999999","3894.9269199999999","0","0","269","269","3625.9269199999999","3647.9269199999999",NA,"3625.9269199999999"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","313","45","268","0","313","268","0","0","4","4","264","309",NA,"264"
"BC2","Services for under 8s","174","0","174","0","174","174","0","0","4","4","170","170",NA,"170"
"BC3","Home care","29","0","29","0","29","29","0","0","0","0","29","29",NA,"29"
"BC4","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BC5","Other family support services","666","2","664","0","666","664","0","0","35","35","629","631",NA,"629"
"BC6","Total family support services (lines BC1 to BC5)","1182","47","1135","0","1182","1135","0","0","43","43","1092","1139",NA,"1092"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BD2","Youth offender teams","469","0","469","0","469","469","0","0","127","127","342","342",NA,"342"
"BD3","Other youth justice services","0","28","-28","0","0","-28","0","0","0","0","-28","0",NA,"-28"
"BD4","Total youth justice (lines BD1 to BD3)","469","28","441","0","469","441","0","0","127","127","314","342",NA,"314"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","180.959","0","180.959","3.3790199999999997","184.33802","184.33802","0","0","52","52","132.33802","132.33802",NA,"132.33802"
"BE2","Leaving care services","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BE3","Other other children's and families services","121","0","121","0","121","121","0","0","0","0","121","121",NA,"121"
"BE4","Total other children's and families services (lines BE1 to BE3)","301.959","0","301.959","3.3790199999999997","305.33802000000003","305.33802000000003","0","0","52","52","253.33802000000003","253.33802000000003",NA,"253.33802000000003"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA3+BB5+BC6+BD4+BE4)","6260.9589999999998","314.53971000000001","5946.4192899999998","1911.30594","8172.26494","7857.72523","0","0","502","502","7355.72523","7670.26494",NA,"7355.72523"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","156","0","156","0","156","156","0","0","1","1","155","155",NA,"155"
"C2","Nursing home placements","0","0","0","3672.6610000000001","3672.6610000000001","3672.6610000000001","0","0","180","180","3492.6610000000001","3492.6610000000001",NA,"3492.6610000000001"
"C3","Residential care home placements","1669","154","1515","1180.7362788154987","2849.7362788154987","2695.7362788154987","0","0","402","402","2293.7362788154987","2447.7362788154987",NA,"2293.7362788154987"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"C5","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"C6","Home care","1717","0","1717","1256.9090000000001","2973.9090000000001","2973.9090000000001","0","0","267","267","2706.9090000000001","2706.9090000000001",NA,"2706.9090000000001"
"C7","Day care","515","39","476","0","515","476","0","0","43","43","433","472",NA,"433"
"C8","Equipment and adaptations","53","0","53","0","53","53","0","0","0","0","53","53",NA,"53"
"C9","Meals","0","0","0","192","192","192","0","0","113","113","79","79",NA,"79"
"C10","Other services to older people","97","0","97","0","97","97","0","0","0","0","97","97",NA,"97"
"C11","TOTAL OLDER PEOPLE (LINES C1 to C10)","4207","193","4014","6302.3062788154984","10509.306278815498","10316.306278815498","0","0","1006","1006","9310.3062788154984","9503.3062788154984",NA,"9310.3062788154984"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","144","0","144","0","144","144","0","0","0","0","144","144",NA,"144"
"D2","Nursing home placements","0","0","0","215.38800000000001","215.38800000000001","215.38800000000001","0","0","902","902","-686.61199999999997","-686.61199999999997",NA,"-686.61199999999997"
"D3","Residential care home placements","0","0","0","394.13999999999999","394.13999999999999","394.13999999999999","0","0","822","822","-427.86000000000001","-427.86000000000001",NA,"-427.86000000000001"
"D4","Supported and other accommodation","23","0","23","0","23","23","0","0","0","0","23","23",NA,"23"
"D5","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"D6","Home care","187","0","187","239.88300000000001","426.88300000000004","426.88300000000004","0","0","272","272","154.88300000000004","154.88300000000004",NA,"154.88300000000004"
"D7","Day care","276","0","276","0","276","276","0","0","43","43","233","233",NA,"233"
"D8","Equipment and adaptations","5","0","5","0","5","5","0","0","0","0","5","5",NA,"5"
"D9","Meals","0","0","0","40","40","40","0","0","0","0","40","40",NA,"40"
"D10","Other services to adults with a physical disability or sensory impairment","1081","13","1068","0","1081","1068","0","0","260","260","808","821",NA,"808"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC (LINES D1 to D10)","1716","13","1703","889.41100000000006","2605.4110000000001","2592.4110000000001","0","0","2299","2299","293.41100000000006","306.41100000000006",NA,"293.41100000000006"
