"PSS EXPENDITURE IN 2000-2001 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","PSS EX1 Return for 2000-2001","...15","...16"
"All amounts are in £ thousands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Kingston upon Thames","GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET",NA,"GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL",NA,"CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST",NA,"EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L",NA,NA
"A:","SERVICE STRATEGY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","247","0","247","0","247","247","0","0","0","0","247","247",NA,"247"
"A2","Registration and inspection","492","0","492","0","492","492","44","0","0","44","448","448",NA,"492"
"A3","Complaints procedures","12","0","12","0","12","12","0","0","0","0","12","12",NA,"12"
"A4","TOTAL SERVICE STRATEGY (LINES A1 to A3)","751","0","751","0","751","751","44","0","0","44","707","707",NA,"751"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work (excluding GALRO)","1893","116","1777","47","1940","1824","0","16","55","71","1753","1869",NA,"1753"
"BA2","GALRO","0","0","0","20","20","20","0","0","0","0","20","20",NA,"20"
"BA3","Total children's services - commissioning and social work (lines BA1 to BA2)","1893","116","1777","67","1960","1844","0","16","55","71","1773","1889",NA,"1773"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","291","18","273","540","831","813","0","0","0","0","813","831",NA,"813"
"BB2","Secure accommodation (welfare)","0","0","0","10","10","10","0","0","0","0","10","10",NA,"10"
"BB3","Fostering services","908","0","908","232","1140","1140","0","0","0","0","1140","1140",NA,"1140"
"BB4","Other children looked after services","94","0","94","923","1017","1017","0","0","0","0","1017","1017",NA,"1017"
"BB5","Total children looked after (lines BB1 to BB4)","1293","18","1275","1705","2998","2980","0","0","0","0","2980","2998",NA,"2980"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","522","0","522","13","535","535","2","0","0","2","533","533",NA,"535"
"BC2","Services for under 8s","267","35","232","67","334","299","0","0","1","1","298","333",NA,"298"
"BC3","Home care","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BC4","Equipment and adaptations","31","0","31","11","42","42","0","0","0","0","42","42",NA,"42"
