"PSS EXPENDITURE IN 2000-2001 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","PSS EX1 Return for 2000-2001","...15","...16"
"All amounts are in £ thousands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Islington","GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET",NA,"GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL",NA,"CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST",NA,"EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L",NA,NA
"A:","SERVICE STRATEGY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","428","0","428","0","428","428","0","0","0","0","428","428",NA,"428"
"A2","Registration and inspection","165","0","165","0","165","165","0","0","0","0","165","165",NA,"165"
"A3","Complaints procedures","55","0","55","0","55","55","0","0","0","0","55","55",NA,"55"
"A4","TOTAL SERVICE STRATEGY (LINES A1 to A3)","648","0","648","0","648","648","0","0","0","0","648","648",NA,"648"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work (excluding GALRO)","6016","5","6011","0","6016","6011","0","0","118","118","5893","5898",NA,"5893"
"BA2","GALRO","244","0","244","0","244","244","0","0","0","0","244","244",NA,"244"
"BA3","Total children's services - commissioning and social work (lines BA1 to BA2)","6260","5","6255","0","6260","6255","0","0","118","118","6137","6142",NA,"6137"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","2698","80","2618","6040","8738","8658","0","0","1538","1538","7120","7200",NA,"7120"
"BB2","Secure accommodation (welfare)","0","0","0","152","152","152","0","0","0","0","152","152",NA,"152"
"BB3","Fostering services","3342","0","3342","2555","5897","5897","0","0","124","124","5773","5773",NA,"5773"
"BB4","Other children looked after services","408","0","408","1150","1558","1558","0","0","0","0","1558","1558",NA,"1558"
"BB5","Total children looked after (lines BB1 to BB4)","6448","80","6368","9897","16345","16265","0","0","1662","1662","14603","14683",NA,"14603"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","752","258","494","0","752","494","0","0","0","0","494","752",NA,"494"
"BC2","Services for under 8s","3570","0","3570","0","3570","3570","0","0","0","0","3570","3570",NA,"3570"
"BC3","Home care","3","0","3","0","3","3","0","0","0","0","3","3",NA,"3"
"BC4","Equipment and adaptations","30","0","30","0","30","30","0","0","0","0","30","30",NA,"30"
"BC5","Other family support services","760","0","760","0","760","760","0","0","1","1","759","759",NA,"759"
"BC6","Total family support services (lines BC1 to BC5)","5115","258","4857","0","5115","4857","0","0","1","1","4856","5114",NA,"4856"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","41","41","41","0","0","0","0","41","41",NA,"41"
"BD2","Youth offender teams","468","0","468","0","468","468","0","0","75","75","393","393",NA,"393"
"BD3","Other youth justice services","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BD4","Total youth justice (lines BD1 to BD3)","468","0","468","41","509","509","0","0","75","75","434","434",NA,"434"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","495","0","495","0","495","495","0","0","0","0","495","495",NA,"495"
"BE2","Leaving care services","759","0","759","0","759","759","0","0","27","27","732","732",NA,"732"
"BE3","Other other children's and families services","1475","20","1455","0","1475","1455","0","0","19","19","1436","1456",NA,"1436"
"BE4","Total other children's and families services (lines BE1 to BE3)","2729","20","2709","0","2729","2709","0","0","46","46","2663","2683",NA,"2663"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA3+BB5+BC6+BD4+BE4)","21020","363","20657","9938","30958","30595","0","0","1902","1902","28693","29056",NA,"28693"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","2173","0","2173","0","2173","2173","0","0","0","0","2173","2173",NA,"2173"
"C2","Nursing home placements","670","0","670","6243","6913","6913","0","90","0","90","6823","6823",NA,"6823"
"C3","Residential care home placements","4312","388","3924","7257","11569","11181","4794","772","0","5566","5615","6003",NA,"10409"
"C4","Supported and other accommodation","52","0","52","349","401","401","0","0","0","0","401","401",NA,"401"
"C5","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"C6","Home care","4502","0","4502","2508","7010","7010","527","309","0","836","6174","6174",NA,"6701"
"C7","Day care","2528","271","2257","769","3297","3026","98","0","14","112","2914","3185",NA,"3012"
"C8","Equipment and adaptations","199","0","199","0","199","199","0","0","0","0","199","199",NA,"199"
"C9","Meals","1200","6","1194","177","1377","1371","229","0","0","229","1142","1148",NA,"1371"
"C10","Other services to older people","299","0","299","320","619","619","0","205","0","205","414","414",NA,"414"
"C11","TOTAL OLDER PEOPLE (LINES C1 to C10)","15935","665","15270","17623","33558","32893","5648","1376","14","7038","25855","26520",NA,"31503"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","770","0","770","0","770","770","0","0","1","1","769","769",NA,"769"
"D2","Nursing home placements","9","0","9","213","222","222","0","0","0","0","222","222",NA,"222"
"D3","Residential care home placements","643","25","618","678","1321","1296","272","278","0","550","746","771",NA,"1018"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"D5","Direct payments","0","0","0","48","48","48","0","0","0","0","48","48",NA,"48"
"D6","Home care","126","0","126","1692","1818","1818","4","0","0","4","1814","1814",NA,"1818"
"D7","Day care","540","85","455","20","560","475","0","0","14","14","461","546",NA,"461"
"D8","Equipment and adaptations","745","40","705","0","745","705","0","0","12","12","693","733",NA,"693"
"D9","Meals","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"D10","Other services to adults with a physical disability or sensory impairment","254","0","254","183","437","437","0","0","15","15","422","422",NA,"422"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC (LINES D1 to D10)","3087","150","2937","2834","5921","5771","276","278","42","596","5175","5325",NA,"5451"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
