"PSS EXPENDITURE IN 2000-2001 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","PSS EX1 Return for 2000-2001","...15","...16"
"All amounts are in £ thousands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Gloucestershire","GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET",NA,"GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL",NA,"CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST",NA,"EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L",NA,NA
"A:","SERVICE STRATEGY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","108","0","108","0","108","108","0","0","2","2","106","106",NA,"106"
"A2","Registration and inspection","813","0","813","0","813","813","0","0","448","448","365","365",NA,"365"
"A3","Complaints procedures","54","0","54","0","54","54","0","0","0","0","54","54",NA,"54"
"A4","TOTAL SERVICE STRATEGY (LINES A1 to A3)","975","0","975","0","975","975","0","0","450","450","525","525",NA,"525"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work (excluding GALRO)","4338.5166471207931","6","4332.5166471207931","58","4396.5166471207931","4390.5166471207931","0","10","17","27","4363.5166471207931","4369.5166471207931",NA,"4363.5166471207931"
"BA2","GALRO","275.03279731260807","0","275.03279731260807","0","275.03279731260807","275.03279731260807","0","0","0","0","275.03279731260807","275.03279731260807",NA,"275.03279731260807"
"BA3","Total children's services - commissioning and social work (lines BA1 to BA2)","4613.5494444334008","6","4607.5494444334008","58","4671.5494444334008","4665.5494444334008","0","10","17","27","4638.5494444334008","4644.5494444334008",NA,"4638.5494444334008"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","3604.3829533483076","393","3211.3829533483076","5260","8864.3829533483076","8471.3829533483076","0","198","12","210","8261.3829533483076","8654.3829533483076",NA,"8261.3829533483076"
"BB2","Secure accommodation (welfare)","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BB3","Fostering services","5126.610626329285","6","5120.610626329285","2265","7391.610626329285","7385.610626329285","0","192","40","232","7153.610626329285","7159.610626329285",NA,"7153.610626329285"
"BB4","Other children looked after services","0","0","0","108","108","108","0","0","0","0","108","108",NA,"108"
"BB5","Total children looked after (lines BB1 to BB4)","8730.9935796775935","399","8331.9935796775935","7633","16363.993579677594","15964.993579677594","0","390","52","442","15522.993579677594","15921.993579677594",NA,"15522.993579677594"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","697.06821841022486","125","572.06821841022486","0","697.06821841022486","572.06821841022486","0","2","7","9","563.06821841022486","688.06821841022486",NA,"563.06821841022486"
"BC2","Services for under 8s","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BC3","Home care","445.05307201494765","0","445.05307201494765","0","445.05307201494765","445.05307201494765","0","0","0","0","445.05307201494765","445.05307201494765",NA,"445.05307201494765"
"BC4","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BC5","Other family support services","644.07680534298038","0","644.07680534298038","158","802.07680534298038","802.07680534298038","0","11","0","11","791.07680534298038","791.07680534298038",NA,"791.07680534298038"
"BC6","Total family support services (lines BC1 to BC5)","1786.1980957681528","125","1661.1980957681528","158","1944.1980957681528","1819.1980957681528","0","13","7","20","1799.1980957681528","1924.1980957681528",NA,"1799.1980957681528"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","175.02087101711425","0","175.02087101711425","0","175.02087101711425","175.02087101711425","0","0","0","0","175.02087101711425","175.02087101711425",NA,"175.02087101711425"
"BD2","Youth offender teams","1164.1360790315848","23","1141.1360790315848","0","1164.1360790315848","1141.1360790315848","0","91","9","100","1041.1360790315848","1064.1360790315848",NA,"1041.1360790315848"
"BD3","Other youth justice services","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BD4","Total youth justice (lines BD1 to BD3)","1339.1569500486989","23","1316.1569500486989","0","1339.1569500486989","1316.1569500486989","0","91","9","100","1216.1569500486989","1239.1569500486989",NA,"1216.1569500486989"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","570.06797988431492","0","570.06797988431492","0","570.06797988431492","570.06797988431492","10","10","1","21","549.06797988431492","549.06797988431492",NA,"559.06797988431492"
"BE2","Leaving care services","82.009779562304956","0","82.009779562304956","415","497.00977956230497","497.00977956230497","0","0","0","0","497.00977956230497","497.00977956230497",NA,"497.00977956230497"
"BE3","Other other children's and families services","87.010375877079653","0","87.010375877079653","0","87.010375877079653","87.010375877079653","0","0","0","0","87.010375877079653","87.010375877079653",NA,"87.010375877079653"
"BE4","Total other children's and families services (lines BE1 to BE3)","739.08813532369959","0","739.08813532369959","415","1154.0881353236996","1154.0881353236996","10","10","1","21","1133.0881353236996","1133.0881353236996",NA,"1143.0881353236996"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA3+BB5+BC6+BD4+BE4)","17208.986205251545","553","16655.986205251545","8264","25472.986205251545","24919.986205251545","10","514","86","610","24309.986205251545","24862.986205251545",NA,"24319.986205251545"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","4693.5585084179766","10","4683.5585084179766","0","4693.5585084179766","4683.5585084179766","0","103","14","117","4566.5585084179766","4576.5585084179766",NA,"4566.5585084179766"
"C2","Nursing home placements","0","0","0","13599","13599","13599","5432","0","0","5432","8167","8167",NA,"13599"
"C3","Residential care home placements","647.06523683635135","100","547.06523683635135","18449","19096.065236836352","18996.065236836352","8801","688","0","9489","9507.0652368363517","9607.0652368363517",NA,"18308.065236836352"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"C5","Direct payments","0","0","0","32","32","32","0","0","0","0","32","32",NA,"32"
"C6","Home care","7451.8886282772464","0","7451.8886282772464","4206","11657.888628277247","11657.888628277247","1111","242","0","1353","10304.888628277247","10304.888628277247",NA,"11415.888628277247"
"C7","Day care","693.07108072114329","97","596.07108072114329","1318","2011.0710807211433","1914.0710807211433","33","0","0","33","1881.0710807211433","1978.0710807211433",NA,"1914.0710807211433"
"C8","Equipment and adaptations","561.6613488640204","47.200000000000003","514.46134886402035","0","561.6613488640204","514.46134886402035","0","15.93","1.1799999999999999","17.109999999999999","497.35134886402034","544.55134886402038",NA,"497.35134886402034"
"C9","Meals","0","0","0","622","622","622","327","0","0","327","295","295",NA,"622"
"C10","Other services to older people","89.010614402989518","0","89.010614402989518","0","89.010614402989518","89.010614402989518","0","0","0","0","89.010614402989518","89.010614402989518",NA,"89.010614402989518"
"C11","TOTAL OLDER PEOPLE (LINES C1 to C10)","14136.255417519729","254.19999999999999","13882.055417519729","38226","52362.255417519729","52108.055417519732","15704","1048.9300000000001","15.18","16768.110000000001","35339.945417519732","35594.145417519729",NA,"51043.945417519732"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","1376.1637480371305","3","1373.1637480371305","0","1376.1637480371305","1373.1637480371305","0","0","4","4","1369.1637480371305","1372.1637480371305",NA,"1369.1637480371305"
"D2","Nursing home placements","0","0","0","887","887","887","282","0","0","282","605","605",NA,"887"
"D3","Residential care home placements","834.08062175753844","158","676.08062175753844","1896","2730.0806217575382","2572.0806217575382","483","0","0","483","2089.0806217575382","2247.0806217575382",NA,"2572.0806217575382"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"D5","Direct payments","0","0","0","239","239","239","1","0","0","1","238","238",NA,"239"
"D6","Home care","803.09576815281559","0","803.09576815281559","891","1694.0957681528157","1694.0957681528157","200","24","0","224","1470.0957681528157","1470.0957681528157",NA,"1670.0957681528157"
