"PSS EXPENDITURE IN 2000-2001 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","PSS EX1 Return for 2000-2001","...15","...16"
"All amounts are in £ thousands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Somerset","GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET",NA,"GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL",NA,"CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST",NA,"EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L",NA,NA
"A:","SERVICE STRATEGY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","403","0","403","0","403","403","246","0","0","246","157","157",NA,"403"
"A2","Registration and inspection","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"A3","Complaints procedures","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"A4","TOTAL SERVICE STRATEGY (LINES A1 to A3)","403","0","403","0","403","403","246","0","0","246","157","157",NA,"403"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work (excluding GALRO)","6870.2976120800658","0","6870.2976120800658","0","6870.2976120800658","6870.2976120800658","24","0","0","24","6846.2976120800658","6846.2976120800658",NA,"6870.2976120800658"
"BA2","GALRO","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BA3","Total children's services - commissioning and social work (lines BA1 to BA2)","6870.2976120800658","0","6870.2976120800658","0","6870.2976120800658","6870.2976120800658","24","0","0","24","6846.2976120800658","6846.2976120800658",NA,"6870.2976120800658"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","3745.3461898630458","0","3745.3461898630458","799.83875687697525","4545.1849467400207","4545.1849467400207","22","0","133","155","4390.1849467400207","4390.1849467400207",NA,"4412.1849467400207"
"BB2","Secure accommodation (welfare)","0","0","0","43.766826641694955","43.766826641694955","43.766826641694955","0","0","0","0","43.766826641694955","43.766826641694955",NA,"43.766826641694955"
"BB3","Fostering services","2496.8974599086973","0","2496.8974599086973","0","2496.8974599086973","2496.8974599086973","0","0","32","32","2464.8974599086973","2464.8974599086973",NA,"2464.8974599086973"
"BB4","Other children looked after services","0","0","0","204.60991454992393","204.60991454992393","204.60991454992393","23","0","0","23","181.60991454992393","181.60991454992393",NA,"204.60991454992393"
"BB5","Total children looked after (lines BB1 to BB4)","6242.2436497717426","0","6242.2436497717426","1048.2154980685941","7290.4591478403363","7290.4591478403363","45","0","165","210","7080.4591478403363","7080.4591478403363",NA,"7125.4591478403363"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","471.58755706426314","0","471.58755706426314","0","471.58755706426314","471.58755706426314","8","0","0","8","463.58755706426314","463.58755706426314",NA,"471.58755706426314"
"BC2","Services for under 8s","0","0","0","12.035877326466112","12.035877326466112","12.035877326466112","0","0","0","0","12.035877326466112","12.035877326466112",NA,"12.035877326466112"
"BC3","Home care","0","0","0","165.21977057239846","165.21977057239846","165.21977057239846","1","0","0","1","164.21977057239846","164.21977057239846",NA,"165.21977057239846"
"BC4","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BC5","Other family support services","0","0","0","889.56075149244998","889.56075149244998","889.56075149244998","25","40","0","65","824.56075149244998","824.56075149244998",NA,"849.56075149244998"
"BC6","Total family support services (lines BC1 to BC5)","471.58755706426314","0","471.58755706426314","1066.8163993913145","1538.4039564555776","1538.4039564555776","34","40","0","74","1464.4039564555776","1464.4039564555776",NA,"1498.4039564555776"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BD2","Youth offender teams","846.88809551679742","0","846.88809551679742","61.273557298372936","908.16165281517033","908.16165281517033","17","0","37","54","854.16165281517033","854.16165281517033",NA,"871.16165281517033"
"BD3","Other youth justice services","0","0","0","55.802703968161069","55.802703968161069","55.802703968161069","0","0","0","0","55.802703968161069","55.802703968161069",NA,"55.802703968161069"
"BD4","Total youth justice (lines BD1 to BD3)","846.88809551679742","0","846.88809551679742","117.076261266534","963.96435678333137","963.96435678333137","17","0","37","54","909.96435678333137","909.96435678333137",NA,"926.96435678333137"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","37.151262845402208","0","37.151262845402208","329.34537047875455","366.49663332415673","366.49663332415673","26","0","51","77","289.49663332415673","289.49663332415673",NA,"315.49663332415673"
"BE2","Leaving care services","0","0","0","33.919290647313588","33.919290647313588","33.919290647313588","0","0","0","0","33.919290647313588","33.919290647313588",NA,"33.919290647313588"
"BE3","Other other children's and families services","1342.2391737693702","0","1342.2391737693702","409.21982909984786","1751.459002869218","1751.459002869218","51","260","44","355","1396.459002869218","1396.459002869218",NA,"1447.459002869218"
"BE4","Total other children's and families services (lines BE1 to BE3)","1379.3904366147724","0","1379.3904366147724","772.48449022591603","2151.8749268406882","2151.8749268406882","77","260","95","432","1719.8749268406882","1719.8749268406882",NA,"1796.8749268406882"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA3+BB5+BC6+BD4+BE4)","15810.407351047643","0","15810.407351047643","3004.5926489523586","18815","18815","197","300","297","794","18021","18021",NA,"18218"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","4969.4941459845113","0","4969.4941459845113","0","4969.4941459845113","4969.4941459845113","4","0","13","17","4952.4941459845113","4952.4941459845113",NA,"4956.4941459845113"
"C2","Nursing home placements","0","0","0","14425.465135762159","14425.465135762159","14425.465135762159","3499","0","0","3499","10926.465135762159","10926.465135762159",NA,"14425.465135762159"
"C3","Residential care home placements","0","0","0","18554.196704760267","18554.196704760267","18554.196704760267","8718","0","645","9363","9191.1967047602666","9191.1967047602666",NA,"17909.196704760267"
"C4","Supported and other accommodation","226.59643118482833","0","226.59643118482833","913.25272813198148","1139.8491593168098","1139.8491593168098","107","0","36","143","996.84915931680985","996.84915931680985",NA,"1103.8491593168098"
"C5","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"C6","Home care","0","0","0","9775.1866085238016","9775.1866085238016","9775.1866085238016","2615","0","456","3071","6704.1866085238016","6704.1866085238016",NA,"9319.1866085238016"
"C7","Day care","132.83239069455453","0","132.83239069455453","1104.195652173913","1237.0280428684675","1237.0280428684675","152","0","0","152","1085.0280428684675","1085.0280428684675",NA,"1237.0280428684675"
"C8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"C9","Meals","0","0","0","608.83515208798758","608.83515208798758","608.83515208798758","461","0","0","461","147.83515208798758","147.83515208798758",NA,"608.83515208798758"
"C10","Other services to older people","0","0","0","202.94505069599586","202.94505069599586","202.94505069599586","56","42","0","98","104.94505069599586","104.94505069599586",NA,"160.94505069599586"
"C11","TOTAL OLDER PEOPLE (LINES C1 to C10)","5328.922967863894","0","5328.922967863894","45584.077032136105","50913","50913","15612","42","1150","16804","34109","34109",NA,"49721"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","2803.9479326186829","0","2803.9479326186829","0","2803.9479326186829","2803.9479326186829","6","2","24","32","2771.9479326186829","2771.9479326186829",NA,"2777.9479326186829"
"D2","Nursing home placements","0","0","0","815.98162327718228","815.98162327718228","815.98162327718228","0","0","0","0","815.98162327718228","815.98162327718228",NA,"815.98162327718228"
"D3","Residential care home placements","508.57580398162327","0","508.57580398162327","1004.7197549770291","1513.2955589586522","1513.2955589586522","71","0","0","71","1442.2955589586522","1442.2955589586522",NA,"1513.2955589586522"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"D5","Direct payments","0","0","0","1071.3996937212864","1071.3996937212864","1071.3996937212864","162","0","0","162","909.39969372128644","909.39969372128644",NA,"1071.3996937212864"
"D6","Home care","0","0","0","2194.7871362940277","2194.7871362940277","2194.7871362940277","306","0","0","306","1888.7871362940277","1888.7871362940277",NA,"2194.7871362940277"
"D7","Day care","534.56967840735069","0","534.56967840735069","167.26493108728943","701.83460949464006","701.83460949464006","9","5","1","15","686.83460949464006","686.83460949464006",NA,"695.83460949464006"
"D8","Equipment and adaptations","0","0","0","978.72588055130166","978.72588055130166","978.72588055130166","22","0","0","22","956.72588055130166","956.72588055130166",NA,"978.72588055130166"
"D9","Meals","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
