"PSS EXPENDITURE IN 2000-2001 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","PSS EX1 Return for 2000-2001","...15","...16"
"All amounts are in £ thousands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Trafford","GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET",NA,"GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL",NA,"CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST",NA,"EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L",NA,NA
"A:","SERVICE STRATEGY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","318","0","318","0","318","318","0","0","0","0","318","318",NA,"318"
"A2","Registration and inspection","430","0","430","0","430","430","74","0","2","76","354","354",NA,"428"
"A3","Complaints procedures","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"A4","TOTAL SERVICE STRATEGY (LINES A1 to A3)","748","0","748","0","748","748","74","0","2","76","672","672",NA,"746"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work (excluding GALRO)","2656","0","2656","0","2656","2656","1","21","1","23","2633","2633",NA,"2634"
"BA2","GALRO","0","0","0","140","140","140","0","0","0","0","140","140",NA,"140"
"BA3","Total children's services - commissioning and social work (lines BA1 to BA2)","2656","0","2656","140","2796","2796","1","21","1","23","2773","2773",NA,"2774"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","1724","60","1664","508","2232","2172","6","0","0","6","2166","2226",NA,"2172"
"BB2","Secure accommodation (welfare)","0","0","0","138","138","138","43","0","0","43","95","95",NA,"138"
"BB3","Fostering services","582","0","582","238","820","820","0","0","9","9","811","811",NA,"811"
"BB4","Other children looked after services","126","0","126","4","130","130","0","0","0","0","130","130",NA,"130"
"BB5","Total children looked after (lines BB1 to BB4)","2432","60","2372","888","3320","3260","49","0","9","58","3202","3262",NA,"3251"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","1646","143","1503","63","1709","1566","13","0","0","13","1553","1696",NA,"1566"
"BC2","Services for under 8s","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BC3","Home care","92","0","92","66","158","158","0","11","0","11","147","147",NA,"147"
"BC4","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BC5","Other family support services","461","7","454","145","606","599","0","24","0","24","575","582",NA,"575"
"BC6","Total family support services (lines BC1 to BC5)","2199","150","2049","274","2473","2323","13","35","0","48","2275","2425",NA,"2288"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BD2","Youth offender teams","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BD3","Other youth justice services","0","0","0","8","8","8","0","0","0","0","8","8",NA,"8"
"BD4","Total youth justice (lines BD1 to BD3)","0","0","0","8","8","8","0","0","0","0","8","8",NA,"8"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","0","0","0","196","196","196","0","0","0","0","196","196",NA,"196"
"BE2","Leaving care services","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BE3","Other other children's and families services","65","0","65","172","237","237","0","53","0","53","184","184",NA,"184"
"BE4","Total other children's and families services (lines BE1 to BE3)","65","0","65","368","433","433","0","53","0","53","380","380",NA,"380"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA3+BB5+BC6+BD4+BE4)","7352","210","7142","1678","9030","8820","63","109","10","182","8638","8848",NA,"8701"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","1244","0","1244","0","1244","1244","0","0","0","0","1244","1244",NA,"1244"
"C2","Nursing home placements","0","0","0","6839","6839","6839","2628","0","0","2628","4211","4211",NA,"6839"
"C3","Residential care home placements","5725","371","5354","4835","10560","10189","3722","86","7","3815","6374","6745",NA,"10096"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"C5","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
