"PSS EXPENDITURE IN 2000-2001 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","PSS EX1 Return for 2000-2001","...15","...16"
"All amounts are in £ thousands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Suffolk","GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET",NA,"GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL",NA,"CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST",NA,"EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L",NA,NA
"A:","SERVICE STRATEGY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","138.82597675208788","0","138.82597675208788","0","138.82597675208788","138.82597675208788","0","0","0","0","138.82597675208788","138.82597675208788",NA,"138.82597675208788"
"A2","Registration and inspection","1132.1312212650887","0","1132.1312212650887","0","1132.1312212650887","1132.1312212650887","0","59","4","63","1069.1312212650887","1069.1312212650887",NA,"1069.1312212650887"
"A3","Complaints procedures","78.560436456607874","0","78.560436456607874","0","78.560436456607874","78.560436456607874","0","0","0","0","78.560436456607874","78.560436456607874",NA,"78.560436456607874"
"A4","TOTAL SERVICE STRATEGY (LINES A1 to A3)","1349.5176344737845","0","1349.5176344737845","0","1349.5176344737845","1349.5176344737845","0","59","4","63","1286.5176344737845","1286.5176344737845",NA,"1286.5176344737845"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work (excluding GALRO)","6209.5029911592801","0","6209.5029911592801","85.911559282454093","6295.4145504417338","6295.4145504417338","0","0","8","8","6287.4145504417338","6287.4145504417338",NA,"6287.4145504417338"
"BA2","GALRO","407.86856735690941","0","407.86856735690941","0","407.86856735690941","407.86856735690941","0","0","0","0","407.86856735690941","407.86856735690941",NA,"407.86856735690941"
"BA3","Total children's services - commissioning and social work (lines BA1 to BA2)","6617.3715585161899","0","6617.3715585161899","85.911559282454093","6703.2831177986436","6703.2831177986436","0","0","8","8","6695.2831177986436","6695.2831177986436",NA,"6695.2831177986436"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","2856.0254836590198","143","2713.0254836590198","4507.2137565014327","7363.239240160452","7220.239240160452","0","0","214","214","7006.239240160452","7149.239240160452",NA,"7006.239240160452"
"BB2","Secure accommodation (welfare)","0","0","0","466.22736439868379","466.22736439868379","466.22736439868379","0","0","0","0","466.22736439868379","466.22736439868379",NA,"466.22736439868379"
"BB3","Fostering services","4355.2614567108503","0","4355.2614567108503","640.14588684852993","4995.40734355938","4995.40734355938","0","0","0","0","4995.40734355938","4995.40734355938",NA,"4995.40734355938"
"BB4","Other children looked after services","0","0","0","404.41294979301563","404.41294979301563","404.41294979301563","0","0","0","0","404.41294979301563","404.41294979301563",NA,"404.41294979301563"
"BB5","Total children looked after (lines BB1 to BB4)","7211.2869403698696","143","7068.2869403698696","6017.9999575416614","13229.28689791153","13086.28689791153","0","0","214","214","12872.28689791153","13015.28689791153",NA,"12872.28689791153"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","1334.1193240305647","75","1259.1193240305647","302.78586137352721","1636.905185404092","1561.905185404092","0","0","0","0","1561.905185404092","1636.905185404092",NA,"1561.905185404092"
"BC2","Services for under 8s","0","0","0","29.335654389130667","29.335654389130667","29.335654389130667","0","0","0","0","29.335654389130667","29.335654389130667",NA,"29.335654389130667"
