"PSS EXPENDITURE IN 2000-2001 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","PSS EX1 Return for 2000-2001","...15","...16"
"All amounts are in £ thousands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Thurrock UA","GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET",NA,"GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL",NA,"CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST",NA,"EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L",NA,NA
"A:","SERVICE STRATEGY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","197.80000000000001","0","197.80000000000001","0","197.80000000000001","197.80000000000001","0","0","0","0","197.80000000000001","197.80000000000001",NA,"197.80000000000001"
"A2","Registration and inspection","97.799999999999997","0","97.799999999999997","0","97.799999999999997","97.799999999999997","0","0","0","0","97.799999999999997","97.799999999999997",NA,"97.799999999999997"
"A3","Complaints procedures","32.700000000000003","0","32.700000000000003","0","32.700000000000003","32.700000000000003","0","0","0","0","32.700000000000003","32.700000000000003",NA,"32.700000000000003"
"A4","TOTAL SERVICE STRATEGY (LINES A1 to A3)","328.30000000000001","0","328.30000000000001","0","328.30000000000001","328.30000000000001","0","0","0","0","328.30000000000001","328.30000000000001",NA,"328.30000000000001"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work (excluding GALRO)","2564.4000000000001","0","2564.4000000000001","0","2564.4000000000001","2564.4000000000001","0","0","17.800000000000001","17.800000000000001","2546.5999999999999","2546.5999999999999",NA,"2546.5999999999999"
"BA2","GALRO","0","0","0","104.2","104.2","104.2","0","0","0","0","104.2","104.2",NA,"104.2"
"BA3","Total children's services - commissioning and social work (lines BA1 to BA2)","2564.4000000000001","0","2564.4000000000001","104.2","2668.5999999999999","2668.5999999999999","0","0","17.800000000000001","17.800000000000001","2650.8000000000002","2650.8000000000002",NA,"2650.8000000000002"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","656.13922996404676","41","615.13922996404676","1477.0999999999999","2133.2392299640469","2092.2392299640469","241.40000000000001","0","0","241.40000000000001","1850.8392299640468","1891.8392299640468",NA,"2092.2392299640469"
"BB2","Secure accommodation (welfare)","0","0","0","55.799999999999997","55.799999999999997","55.799999999999997","0","0","0","0","55.799999999999997","55.799999999999997",NA,"55.799999999999997"
"BB3","Fostering services","1595.9607700359531","0","1595.9607700359531","256","1851.9607700359531","1851.9607700359531","0","0","31.300000000000001","31.300000000000001","1820.6607700359532","1820.6607700359532",NA,"1820.6607700359532"
"BB4","Other children looked after services","0","0","0","78.299999999999997","78.299999999999997","78.299999999999997","0","0","0","0","78.299999999999997","78.299999999999997",NA,"78.299999999999997"
"BB5","Total children looked after (lines BB1 to BB4)","2252.0999999999999","41","2211.0999999999999","1867.2","4119.3000000000002","4078.3000000000002","241.40000000000001","0","31.300000000000001","272.69999999999999","3805.5999999999999","3846.5999999999999",NA,"4047"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","632.26956521739123","48.600000000000001","583.66956521739121","0","632.26956521739123","583.66956521739121","1","0","0","1","582.66956521739121","631.26956521739123",NA,"583.66956521739121"
"BC2","Services for under 8s","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BC3","Home care","0","0","0","15","15","15","0","0","0","0","15","15",NA,"15"
"BC4","Equipment and adaptations","0","0","0","5.7000000000000002","5.7000000000000002","5.7000000000000002","0","0","0","0","5.7000000000000002","5.7000000000000002",NA,"5.7000000000000002"
"BC5","Other family support services","49.930434782608693","0","49.930434782608693","136","185.9304347826087","185.9304347826087","0","0","0","0","185.9304347826087","185.9304347826087",NA,"185.9304347826087"
"BC6","Total family support services (lines BC1 to BC5)","682.20000000000005","48.600000000000001","633.60000000000002","156.69999999999999","838.89999999999998","790.29999999999995","1","0","0","1","789.29999999999995","837.89999999999998",NA,"790.29999999999995"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BD2","Youth offender teams","323.90242571255305","19.899999999999999","304.00242571255308","0","323.90242571255305","304.00242571255308","0","103.59999999999999","0","103.59999999999999","200.40242571255308","220.30242571255306",NA,"200.40242571255308"
"BD3","Other youth justice services","30.197574287446937","0","30.197574287446937","0","30.197574287446937","30.197574287446937","0","0","0","0","30.197574287446937","30.197574287446937",NA,"30.197574287446937"
"BD4","Total youth justice (lines BD1 to BD3)","354.10000000000002","19.899999999999999","334.19999999999999","0","354.10000000000002","334.19999999999999","0","103.59999999999999","0","103.59999999999999","230.59999999999999","250.5",NA,"230.59999999999999"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","0","0","0","298","298","298","0","0","0","0","298","298",NA,"298"
"BE2","Leaving care services","0","0","0","68.900000000000006","68.900000000000006","68.900000000000006","0","0","0","0","68.900000000000006","68.900000000000006",NA,"68.900000000000006"
"BE3","Other other children's and families services","0","0","0","440.39999999999998","440.39999999999998","440.39999999999998","0","0","20","20","420.39999999999998","420.39999999999998",NA,"420.39999999999998"
"BE4","Total other children's and families services (lines BE1 to BE3)","0","0","0","807.29999999999995","807.29999999999995","807.29999999999995","0","0","20","20","787.29999999999995","787.29999999999995",NA,"787.29999999999995"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA3+BB5+BC6+BD4+BE4)","5852.8000000000002","109.5","5743.3000000000002","2935.4000000000001","8788.2000000000007","8678.7000000000007","242.40000000000001","103.59999999999999","69.099999999999994","415.10000000000002","8263.6000000000004","8373.1000000000004",NA,"8506"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","1499.3706769632968","0","1499.3706769632968","13.199999999999999","1512.5706769632968","1512.5706769632968","35.600000000000001","47.799999999999997","5.0999999999999996","88.5","1424.0706769632968","1424.0706769632968",NA,"1459.670676963297"
"C2","Nursing home placements","0","0","0","322.80000000000001","322.80000000000001","322.80000000000001","106.5","0","0","106.5","216.30000000000001","216.30000000000001",NA,"322.80000000000001"
"C3","Residential care home placements","2015.7554710880258","144.09999999999999","1871.6554710880259","3852.9000000000001","5868.6554710880264","5724.555471088026","2047.5","83","87.400000000000006","2217.9000000000001","3506.6554710880259","3650.7554710880263",NA,"5554.1554710880264"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"C5","Direct payments","0","0","0","33.5","33.5","33.5","0","0","0","0","33.5","33.5",NA,"33.5"
"C6","Home care","1627.1124797908569","0","1627.1124797908569","1817","3444.1124797908569","3444.1124797908569","281.30000000000001","0","0","281.30000000000001","3162.8124797908567","3162.8124797908567",NA,"3444.1124797908569"
"C7","Day care","512.99325100615727","0","512.99325100615727","56.700000000000003","569.69325100615731","569.69325100615731","8.8000000000000007","63","0","71.799999999999997","497.8932510061573","497.8932510061573",NA,"506.69325100615731"
"C8","Equipment and adaptations","0","0","0","306","306","306","0","0","0","0","306","306",NA,"306"
"C9","Meals","381.18349213993326","9","372.18349213993326","0","381.18349213993326","372.18349213993326","153.69999999999999","0","0","153.69999999999999","218.48349213993328","227.48349213993328",NA,"372.18349213993326"
"C10","Other services to older people","6.5846290117299029","0","6.5846290117299029","95.099999999999994","101.6846290117299","101.6846290117299","0","0","5","5","96.684629011729896","96.684629011729896",NA,"96.684629011729896"
"C11","TOTAL OLDER PEOPLE (LINES C1 to C10)","6043","153.09999999999999","5889.8999999999996","6497.1999999999998","12540.200000000001","12387.1","2633.4000000000001","193.80000000000001","97.5","2924.6999999999998","9462.3999999999996","9615.5",NA,"12095.799999999999"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","508.67342352171067","0","508.67342352171067","0","508.67342352171067","508.67342352171067","0","0","0","0","508.67342352171067","508.67342352171067",NA,"508.67342352171067"
"D2","Nursing home placements","0","0","0","237.30000000000001","237.30000000000001","237.30000000000001","57.399999999999999","0","0","57.399999999999999","179.90000000000001","179.90000000000001",NA,"237.30000000000001"
"D3","Residential care home placements","0","0","0","703.5","703.5","703.5","156.40000000000001","0","0","156.40000000000001","547.10000000000002","547.10000000000002",NA,"703.5"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"D5","Direct payments","0","0","0","68.200000000000003","68.200000000000003","68.200000000000003","0","0","0","0","68.200000000000003","68.200000000000003",NA,"68.200000000000003"
"D6","Home care","201.09873445341481","0","201.09873445341481","304.30000000000001","505.39873445341482","505.39873445341482","29.600000000000001","0","0","29.600000000000001","475.7987344534148","475.7987344534148",NA,"505.39873445341482"
"D7","Day care","252.62784202487455","33.799999999999997","218.82784202487454","8.8000000000000007","261.42784202487456","227.62784202487455","5","0","0","5","222.62784202487455","256.42784202487456",NA,"227.62784202487455"
"D8","Equipment and adaptations","0","0","0","78.700000000000003","78.700000000000003","78.700000000000003","0","0","0","0","78.700000000000003","78.700000000000003",NA,"78.700000000000003"
