"PSS EXPENDITURE IN 2000-2001 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","PSS EX1 Return for 2000-2001","...15","...16"
"All amounts are in £ thousands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Torbay UA","GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET",NA,"GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL",NA,"CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST",NA,"EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L",NA,NA
"A:","SERVICE STRATEGY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","115","0","115","0","115","115","0","0","0","0","115","115",NA,"115"
"A2","Registration and inspection","137","0","137","0","137","137","0","0","0","0","137","137",NA,"137"
"A3","Complaints procedures","32","0","32","0","32","32","0","0","0","0","32","32",NA,"32"
"A4","TOTAL SERVICE STRATEGY (LINES A1 to A3)","284","0","284","0","284","284","0","0","0","0","284","284",NA,"284"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work (excluding GALRO)","2373","0","2373","0","2373","2373","0","0","0","0","2373","2373",NA,"2373"
"BA2","GALRO","0","0","0","166","166","166","0","0","0","0","166","166",NA,"166"
"BA3","Total children's services - commissioning and social work (lines BA1 to BA2)","2373","0","2373","166","2539","2539","0","0","0","0","2539","2539",NA,"2539"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","522.44842204427698","29","493.44842204427698","1836","2358.4484220442769","2329.4484220442769","0","0","0","0","2329.4484220442769","2358.4484220442769",NA,"2329.4484220442769"
"BB2","Secure accommodation (welfare)","0","0","0","17","17","17","0","0","0","0","17","17",NA,"17"
"BB3","Fostering services","2308.1083372585963","0","2308.1083372585963","160","2468.1083372585963","2468.1083372585963","0","0","0","0","2468.1083372585963","2468.1083372585963",NA,"2468.1083372585963"
"BB4","Other children looked after services","37.443240697126711","0","37.443240697126711","68","105.44324069712671","105.44324069712671","0","0","0","0","105.44324069712671","105.44324069712671",NA,"105.44324069712671"
"BB5","Total children looked after (lines BB1 to BB4)","2868","29","2839","2081","4949","4920","0","0","0","0","4920","4949",NA,"4920"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
