"PSS EXPENDITURE IN 2000-2001 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","PSS EX1 Return for 2000-2001","...15","...16"
"All amounts are in £ thousands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Herefordshire UA","GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET",NA,"GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL",NA,"CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST",NA,"EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L",NA,NA
"A:","SERVICE STRATEGY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","121","0","121","0","121","121","0","0","0","0","121","121",NA,"121"
"A2","Registration and inspection","237","0","237","0","237","237","0","0","0","0","237","237",NA,"237"
"A3","Complaints procedures","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"A4","TOTAL SERVICE STRATEGY (LINES A1 to A3)","358","0","358","0","358","358","0","0","0","0","358","358",NA,"358"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work (excluding GALRO)","2525","0","2525","0","2525","2525","0","70","17","87","2438","2438",NA,"2438"
"BA2","GALRO","86","0","86","0","86","86","0","0","0","0","86","86",NA,"86"
"BA3","Total children's services - commissioning and social work (lines BA1 to BA2)","2611","0","2611","0","2611","2611","0","70","17","87","2524","2524",NA,"2524"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","0","0","0","2400","2400","2400","6","0","0.22800000000000001","6.2279999999999998","2393.7719999999999","2393.7719999999999",NA,"2399.7719999999999"
"BB2","Secure accommodation (welfare)","0","0","0","0","0","0","0","0","2","2","-2","-2",NA,"-2"
"BB3","Fostering services","1601","0","1601","334","1935","1935","0","0","0","0","1935","1935",NA,"1935"
"BB4","Other children looked after services","103","0","103","24","127","127","0","0","0","0","127","127",NA,"127"
"BB5","Total children looked after (lines BB1 to BB4)","1704","0","1704","2758","4462","4462","6","0","2.2280000000000002","8.2279999999999998","4453.7719999999999","4453.7719999999999",NA,"4459.7719999999999"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","295","3","292","0","295","292","1","0","0","1","291","294",NA,"292"
"BC2","Services for under 8s","133","5","128","0","133","128","0","0","7","7","121","126",NA,"121"
"BC3","Home care","0","0","0","29","29","29","2","0","0","2","27","27",NA,"29"
"BC4","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BC5","Other family support services","0","0","0","132","132","132","0","0","0","0","132","132",NA,"132"
"BC6","Total family support services (lines BC1 to BC5)","428","8","420","161","589","581","3","0","7","10","571","579",NA,"574"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","9","0","9","0","9","9","0","0","0","0","9","9",NA,"9"
"BD2","Youth offender teams","158","0","158","0","158","158","0","0","0","0","158","158",NA,"158"
"BD3","Other youth justice services","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BD4","Total youth justice (lines BD1 to BD3)","167","0","167","0","167","167","0","0","0","0","167","167",NA,"167"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","261","0","261","0","261","261","1","0","0","1","260","260",NA,"261"
"BE2","Leaving care services","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BE3","Other other children's and families services","634","58","576","0","634","576","0","57","23","80","496","554",NA,"496"
"BE4","Total other children's and families services (lines BE1 to BE3)","895","58","837","0","895","837","1","57","23","81","756","814",NA,"757"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA3+BB5+BC6+BD4+BE4)","5805","66","5739","2919","8724","8658","10","127","49.228000000000002","186.22800000000001","8471.7720000000008","8537.7720000000008",NA,"8481.7720000000008"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","1196","0","1196","0","1196","1196","1","17","121","139","1057","1057",NA,"1058"
"C2","Nursing home placements","0","0","0","3238","3238","3238","1037","0","0","1037","2201","2201",NA,"3238"
"C3","Residential care home placements","3277","92","3185","3860","7137","7045","2290","436","227","2953","4092","4184",NA,"6382"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"C5","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"C6","Home care","1913","0","1913","630","2543","2543","877","0","3","880","1663","1663",NA,"2540"
"C7","Day care","599","22","577","337","936","914","85","114","26","225","689","711",NA,"774"
"C8","Equipment and adaptations","170","0","170","0","170","170","0","0","0","0","170","170",NA,"170"
"C9","Meals","0","0","0","101","101","101","0","0","0","0","101","101",NA,"101"
"C10","Other services to older people","7","0","7","172","179","179","0","52","0","52","127","127",NA,"127"
"C11","TOTAL OLDER PEOPLE (LINES C1 to C10)","7162","114","7048","8338","15500","15386","4290","619","377","5286","10100","10214",NA,"14390"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","433","0","433","0","433","433","0","4","34","38","395","395",NA,"395"
"D2","Nursing home placements","0","0","0","292","292","292","55","5","28","88","204","204",NA,"259"
"D3","Residential care home placements","0","0","0","531","531","531","0","0","0","0","531","531",NA,"531"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"D5","Direct payments","0","0","0","260","260","260","0","0","0","0","260","260",NA,"260"
"D6","Home care","265","54","211","596","861","807","126","0","64","190","617","671",NA,"743"
"D7","Day care","714","58","656","54","768","710","36","3","62","101","609","667",NA,"645"
"D8","Equipment and adaptations","40","0","40","0","40","40","6","24","69","99","-59","-59",NA,"-53"
"D9","Meals","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"D10","Other services to adults with a physical disability or sensory impairment","17","0","17","127","144","144","0","18","0","18","126","126",NA,"126"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC (LINES D1 to D10)","1469","112","1357","1860","3329","3217","223","54","257","534","2683","2795",NA,"2906"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","427","0","427","0","427","427","0","25","9","34","393","393",NA,"393"
"E2","Nursing home placements","0","0","0","86","86","86","20","48","0","68","18","18",NA,"38"
"E3","Residential care home placements","765","25","740","3716","4481","4456","384","998","162","1544","2912","2937",NA,"3296"
"E4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"E5","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"E6","Home care","657","0","657","0","657","657","2","46","49","97","560","560",NA,"562"
"E7","Day care","1750","148","1602","86","1836","1688","89","123","61","273","1415","1563",NA,"1504"
"E8","Equipment and adaptations","26","0","26","0","26","26","0","0","0","0","26","26",NA,"26"
"E9","Meals","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"E10","Other services to adults with learning disabilities","143","0","143","180","323","323","22","37","7","66","257","257",NA,"279"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES (LINES E1 to E10)","3768","173","3595","4068","7836","7663","517","1277","288","2082","5581","5754",NA,"6098"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","983","18","965","0","983","965","11","33","31","75","890","908",NA,"901"
"F2","Nursing home placements","0","0","0","217","217","217","65","0","0","65","152","152",NA,"217"
"F3","Residential care home placements","0","0","0","1418","1418","1418","588","0","0","588","830","830",NA,"1418"
"F4","Supported and other accommodation","0","0","0","0","0","0","0","13","0","13","-13","-13",NA,"-13"
"F5","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"F6","Home care","23","0","23","113","136","136","0","3","1","4","132","132",NA,"132"
"F7","Day care","45","1","44","137","182","181","0","4","0","4","177","178",NA,"177"
"F8","Equipment and adaptations","25","0","25","0","25","25","0","0","0","0","25","25",NA,"25"
"F9","Meals","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"F10","Other services to adults with mental health needs","0","0","0","86","86","86","0","5","0","5","81","81",NA,"81"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS (LINES F1 to F10)","1076","19","1057","1971","3047","3028","664","58","32","754","2274","2293",NA,"2938"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"G2","Unaccompanied children","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"G3","Families","31","0","31","0","31","31","0","0","0","0","31","31",NA,"31"
"G4","Lone adults","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","31","0","31","0","31","31","0","0","0","0","31","31",NA,"31"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"H2","HIV/AIDS","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"H3","Substance abuse (addictions)","201","0","201","0","201","201","37","0","0","37","164","164",NA,"201"
"H4","Other other adult services","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"H5","TOTAL OTHER ADULT SERVICES (LINES H1 to H4)","201","0","201","0","201","201","37","0","0","37","164","164",NA,"201"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS (LINES A4+B1+C11+D11+E11+F11+G5+H5)","19870","484","19386","19156","39026","38542","5741","2135","1003.2280000000001","8879.2279999999992","29662.772000000001","30146.772000000001",NA,"35403.771999999997"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
