"PSS EXPENDITURE IN 2000-2001 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","PSS EX1 Return for 2000-2001","...15","...16"
"All amounts are in £ thousands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"TOTAL Inner London","GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET",NA,"GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL",NA,"CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST",NA,"EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L",NA,NA
"A:","SERVICE STRATEGY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","8365.9565284484488","404","7961.9565284484479","9","8374.9565284484488","7970.9565284484479","96","331","378.06900000000002","805.06899999999996","7165.8875284484484","7569.8875284484484",NA,"7261.8875284484475"
"A2","Registration and inspection","5349.1358926240528","1","5348.1358926240528","11.186382399720515","5360.3222750237737","5359.3222750237737","405.18299999999999","0","176","581.18299999999999","4778.1392750237737","4779.1392750237737",NA,"5183.3222750237737"
"A3","Complaints procedures","982.58435772256348","0","982.58435772256348","0","982.58435772256348","982.58435772256348","0","0","1","1","981.58435772256348","981.58435772256348",NA,"981.58435772256348"
"A4","TOTAL SERVICE STRATEGY (LINES A1 to A3)","14697.676778795067","405","14292.676778795067","20.186382399720515","14717.863161194786","14312.863161194786","501.18299999999999","331","555.06899999999996","1387.2520000000002","12925.611161194785","13330.611161194785",NA,"13426.794161194786"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work (excluding GALRO)","97264.00475945932","474.87600000000003","96789.128759459301","3544.2008900189753","100808.20564947827","100333.32964947828","232.06668000000002","551","3420.7784000000006","4203.8450800000001","96129.484569478285","96604.360569478289",NA,"96361.551249478289"
"BA2","GALRO","1253.3283828552271","0","1253.3283828552271","1167.6828316459485","2421.0112145011753","2421.0112145011753","0","0","0","0","2421.0112145011753","2421.0112145011753",NA,"2421.0112145011753"
"BA3","Total children's services - commissioning and social work (lines BA1 to BA2)","98517.333142314543","474.87600000000003","98042.457142314539","4711.8837216649245","103229.21686397947","102754.34086397945","232.06668000000002","551","3420.7784000000006","4203.8450800000001","98550.495783979452","99025.37178397947",NA,"98782.562463979455"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","15118.029469126584","1069.5949666939173","14048.434502432669","62636.769434979957","77754.798904106545","76685.203937412633","124","214","2296.8258761945726","2634.8258761945726","74050.378061218056","75119.973027911969",NA,"74174.378061218056"
"BB2","Secure accommodation (welfare)","9.943341039441794","0.071881039441794886","9.871459999999999","2379.5441075314397","2389.4874485708815","2389.4155675314396","0","0","49.23774653795374","49.23774653795374","2340.177820993486","2340.2497020329274",NA,"2340.177820993486"
"BB3","Fostering services","40018.788937469275","34.64463226664089","39984.144305202637","22931.790034374164","62950.578971843439","62915.934339576794","24","0","941.88772756025253","965.88772756025253","61950.046612016544","61984.691244283182",NA,"61974.046612016544"
"BB4","Other children looked after services","3435.4315067690359","1","3434.4315067690359","5514.0552013427232","8949.4867081117591","8948.4867081117591","116","0","27","143","8805.4867081117591","8806.4867081117591",NA,"8921.4867081117591"
"BB5","Total children looked after (lines BB1 to BB4)","58582.193254404337","1105.3114799999998","57476.881774404334","93462.158778228288","152044.35203263265","150939.04055263262","264","214","3314.9513502927789","3792.9513502927789","147146.08920233985","148251.40068233985",NA,"147410.08920233985"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","11330.078454339842","1301.7848899999999","10028.293564339841","2778.8260282660804","14108.904482605923","12807.119592605923","150.7175","67","70.5","288.21749999999997","12518.902092605924","13820.686982605925",NA,"12669.619592605923"
"BC2","Services for under 8s","21975.620706521084","701.25300000000004","21274.367706521083","6779.2612932954689","28754.881999816553","28053.628999816552","601","0","756.39999999999998","1357.4000000000001","26696.228999816554","27397.481999816555",NA,"27297.228999816551"
"BC3","Home care","129","0","129","1273.8389729348137","1402.8389729348137","1402.8389729348137","0","10","0","10","1392.8389729348137","1392.8389729348137",NA,"1392.8389729348137"
"BC4","Equipment and adaptations","163.1864462195698","0","163.1864462195698","104.84435367138465","268.03079989095443","268.03079989095443","0","2","0","2","266.03079989095443","266.03079989095443",NA,"266.03079989095443"
"BC5","Other family support services","6195.6331447709017","83.559000000000012","6112.0741447709015","9073.411532150727","15269.044676921627","15185.485676921629","14","82","238.358","334.358","14851.127676921631","14934.686676921629",NA,"14865.127676921629"
"BC6","Total family support services (lines BC1 to BC5)","39793.518751851399","2086.5968899999998","37706.921861851399","20010.182180318472","59803.700932169872","57717.104042169871","765.71749999999997","161","1065.258","1991.9755","55725.12854216987","57811.725432169871",NA,"56490.846042169869"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","116.28731398934495","0","116.28731398934495","860.60000000000002","976.88731398934499","976.88731398934499","0","33","0","33","943.88731398934499","943.88731398934499",NA,"943.88731398934499"
"BD2","Youth offender teams","8787.2033558247695","106.593","8680.6103558247687","12.01745","8799.2208058247688","8692.6278058247699","121.566","182","795.48199999999997","1099.048","7593.5798058247692","7700.17280582477",NA,"7715.1458058247699"
"BD3","Other youth justice services","918.84314514387745","0","918.84314514387745","742.45226000000002","1661.2954051438776","1661.2954051438776","0","101","365.32100000000003","466.32100000000003","1194.9744051438774","1194.9744051438774",NA,"1194.9744051438774"
"BD4","Total youth justice (lines BD1 to BD3)","9822.3338149579904","106.593","9715.7408149579933","1615.06971","11437.403524957992","11330.810524957991","121.566","316","1160.8029999999999","1598.3689999999999","9732.4415249579906","9839.0345249579932",NA,"9854.0075249579913"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
