"PSS EXPENDITURE IN 2000-2001 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","PSS EX1 Return for 2000-2001","...15","...16"
"All amounts are in £ thousands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Redcar and Cleveland UA","GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET",NA,"GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL",NA,"CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST",NA,"EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L",NA,NA
"A:","SERVICE STRATEGY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","76","0","76","0","76","76","0","0","0","0","76","76",NA,"76"
"A2","Registration and inspection","23","0","23","0","23","23","2","0","0","2","21","21",NA,"23"
"A3","Complaints procedures","198","0","198","0","198","198","0","0","27","27","171","171",NA,"171"
"A4","TOTAL SERVICE STRATEGY (LINES A1 to A3)","297","0","297","0","297","297","2","0","27","29","268","268",NA,"270"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work (excluding GALRO)","2269","5","2264","21","2290","2285","3","0","61","64","2221","2226",NA,"2224"
"BA2","GALRO","123","0","123","0","123","123","0","0","0","0","123","123",NA,"123"
"BA3","Total children's services - commissioning and social work (lines BA1 to BA2)","2392","5","2387","21","2413","2408","3","0","61","64","2344","2349",NA,"2347"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","1368","60","1308","401","1769","1709","2","0","3","5","1704","1764",NA,"1706"
"BB2","Secure accommodation (welfare)","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BB3","Fostering services","1375","0","1375","4","1379","1379","24","0","43","67","1312","1312",NA,"1336"
"BB4","Other children looked after services","6","0","6","0","6","6","0","0","0","0","6","6",NA,"6"
"BB5","Total children looked after (lines BB1 to BB4)","2749","60","2689","405","3154","3094","26","0","46","72","3022","3082",NA,"3048"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","963","34","929","0","963","929","5","0","13","18","911","945",NA,"916"
"BC2","Services for under 8s","96","15","81","105","201","186","0","0","0","0","186","201",NA,"186"
"BC3","Home care","77","0","77","0","77","77","0","0","0","0","77","77",NA,"77"
"BC4","Equipment and adaptations","13","0","13","0","13","13","0","0","0","0","13","13",NA,"13"
"BC5","Other family support services","214","0","214","0","214","214","2","0","7","9","205","205",NA,"207"
"BC6","Total family support services (lines BC1 to BC5)","1363","49","1314","105","1468","1419","7","0","20","27","1392","1441",NA,"1399"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","97","0","97","0","97","97","0","0","0","0","97","97",NA,"97"
"BD2","Youth offender teams","198","0","198","0","198","198","0","0","0","0","198","198",NA,"198"
"BD3","Other youth justice services","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BD4","Total youth justice (lines BD1 to BD3)","295","0","295","0","295","295","0","0","0","0","295","295",NA,"295"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BE2","Leaving care services","238","0","238","0","238","238","0","0","46","46","192","192",NA,"192"
"BE3","Other other children's and families services","325","0","325","85","410","410","0","0","0","0","410","410",NA,"410"
"BE4","Total other children's and families services (lines BE1 to BE3)","563","0","563","85","648","648","0","0","46","46","602","602",NA,"602"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA3+BB5+BC6+BD4+BE4)","7362","114","7248","616","7978","7864","36","0","173","209","7655","7769",NA,"7691"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
