"PSS EXPENDITURE IN 2000-2001 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","PSS EX1 Return for 2000-2001","...15","...16"
"All amounts are in £ thousands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Shropshire","GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET",NA,"GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL",NA,"CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST",NA,"EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L",NA,NA
"A:","SERVICE STRATEGY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","110.92592592592592","0","110.92592592592592","0","110.92592592592592","110.92592592592592","0","0","0","0","110.92592592592592","110.92592592592592",NA,"110.92592592592592"
"A2","Registration and inspection","456.38095238095241","0","456.38095238095241","0","456.38095238095241","456.38095238095241","189","0","0","189","267.38095238095241","267.38095238095241",NA,"456.38095238095241"
"A3","Complaints procedures","31.693121693121693","0","31.693121693121693","0","31.693121693121693","31.693121693121693","0","0","0","0","31.693121693121693","31.693121693121693",NA,"31.693121693121693"
"A4","TOTAL SERVICE STRATEGY (LINES A1 to A3)","599","0","599","0","599","599","189","0","0","189","410","410",NA,"599"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work (excluding GALRO)","3118.4867743677473","27","3091.4867743677473","0","3118.4867743677473","3091.4867743677473","5","25","9","39","3052.4867743677473","3079.4867743677473",NA,"3057.4867743677473"
"BA2","GALRO","63.225046866477214","0","63.225046866477214","0","63.225046866477214","63.225046866477214","0","0","0","0","63.225046866477214","63.225046866477214",NA,"63.225046866477214"
"BA3","Total children's services - commissioning and social work (lines BA1 to BA2)","3181.7118212342248","27","3154.7118212342248","0","3181.7118212342248","3154.7118212342248","5","25","9","39","3115.7118212342248","3142.7118212342248",NA,"3120.7118212342248"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","1078.2857124479217","29","1049.2857124479217","1857.4179159062799","2935.7036283542016","2906.7036283542016","1","198","669","868","2038.7036283542016","2067.7036283542016",NA,"2039.7036283542016"
"BB2","Secure accommodation (welfare)","0","0","0","186.49204695192887","186.49204695192887","186.49204695192887","0","0","0","0","186.49204695192887","186.49204695192887",NA,"186.49204695192887"
"BB3","Fostering services","1363.3211708209972","0","1363.3211708209972","0","1363.3211708209972","1363.3211708209972","15","0","54","69","1294.3211708209972","1294.3211708209972",NA,"1309.3211708209972"
"BB4","Other children looked after services","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BB5","Total children looked after (lines BB1 to BB4)","2441.6068832689189","29","2412.6068832689189","2043.9099628582087","4485.5168461271278","4456.5168461271278","16","198","723","937","3519.5168461271278","3548.5168461271278",NA,"3535.5168461271278"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","0","0","0","196.57490045089108","196.57490045089108","196.57490045089108","0","0","0","0","196.57490045089108","196.57490045089108",NA,"196.57490045089108"
