"PSS EXPENDITURE IN 2000-2001 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","PSS EX1 Return for 2000-2001","...15","...16"
"All amounts are in £ thousands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Rutland UA","GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET",NA,"GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL",NA,"CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST",NA,"EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L",NA,NA
"A:","SERVICE STRATEGY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","222.79365079365078","0","222.79365079365078","33.75661375661376","256.55026455026456","256.55026455026456","0","0","14","14","242.55026455026456","242.55026455026456",NA,"242.55026455026456"
"A2","Registration and inspection","33.75661375661376","0","33.75661375661376","28.693121693121693","62.449735449735456","62.449735449735456","12","0","0","12","50.449735449735456","50.449735449735456",NA,"62.449735449735456"
"A3","Complaints procedures","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"A4","TOTAL SERVICE STRATEGY (LINES A1 to A3)","256.55026455026456","0","256.55026455026456","62.449735449735456","319","319","12","0","14","26","293","293",NA,"305"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work (excluding GALRO)","370","0","370","1","371","371","1","0","7","8","363","363",NA,"364"
"BA2","GALRO","0","0","0","6","6","6","0","0","0","0","6","6",NA,"6"
"BA3","Total children's services - commissioning and social work (lines BA1 to BA2)","370","0","370","7","377","377","1","0","7","8","369","369",NA,"370"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","0","0","0","133.06497987349053","133.06497987349053","133.06497987349053","0","0","0","0","133.06497987349053","133.06497987349053",NA,"133.06497987349053"
"BB2","Secure accommodation (welfare)","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BB3","Fostering services","18.041702127659573","0","18.041702127659573","60.67763082231167","78.719332949971246","78.719332949971246","0","0","0","0","78.719332949971246","78.719332949971246",NA,"78.719332949971246"
"BB4","Other children looked after services","35.022127659574465","0","35.022127659574465","3.1935595169637723","38.215687176538239","38.215687176538239","0","0","0","0","38.215687176538239","38.215687176538239",NA,"38.215687176538239"
"BB5","Total children looked after (lines BB1 to BB4)","53.063829787234042","0","53.063829787234042","196.93617021276597","250","250","0","0","0","0","250","250",NA,"250"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BC2","Services for under 8s","0","0","0","20.838122605363985","20.838122605363985","20.838122605363985","0","0","0","0","20.838122605363985","20.838122605363985",NA,"20.838122605363985"
"BC3","Home care","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BC4","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BC5","Other family support services","7.1944444444444446","0","7.1944444444444446","10.967432950191572","18.161877394636015","18.161877394636015","0","0","0","0","18.161877394636015","18.161877394636015",NA,"18.161877394636015"
"BC6","Total family support services (lines BC1 to BC5)","7.1944444444444446","0","7.1944444444444446","31.805555555555557","39","39","0","0","0","0","39","39",NA,"39"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BD2","Youth offender teams","0","0","0","2","2","2","0","0","0","0","2","2",NA,"2"
"BD3","Other youth justice services","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BD4","Total youth justice (lines BD1 to BD3)","0","0","0","2","2","2","0","0","0","0","2","2",NA,"2"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","0","0","0","10","10","10","0","0","0","0","10","10",NA,"10"
"BE2","Leaving care services","9.375","0","9.375","0","9.375","9.375","0","0","0","0","9.375","9.375",NA,"9.375"
