"PSS EXPENDITURE IN 2000-2001 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","PSS EX1 Return for 2000-2001","...15","...16"
"All amounts are in £ thousands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Wandsworth","GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET",NA,"GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL",NA,"CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST",NA,"EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L",NA,NA
"A:","SERVICE STRATEGY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","200","0","200","0","200","200","0","0","0","0","200","200",NA,"200"
"A2","Registration and inspection","520","0","520","0","520","520","80","0","0","80","440","440",NA,"520"
"A3","Complaints procedures","80","0","80","0","80","80","0","0","0","0","80","80",NA,"80"
"A4","TOTAL SERVICE STRATEGY (LINES A1 to A3)","800","0","800","0","800","800","80","0","0","80","720","720",NA,"800"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work (excluding GALRO)","7575","50","7525","0","7575","7525","0","0","62","62","7463","7513",NA,"7463"
"BA2","GALRO","0","0","0","113","113","113","0","0","0","0","113","113",NA,"113"
"BA3","Total children's services - commissioning and social work (lines BA1 to BA2)","7575","50","7525","113","7688","7638","0","0","62","62","7576","7626",NA,"7576"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","770","59","711","2400","3170","3111","0","0","42","42","3069","3128",NA,"3069"
"BB2","Secure accommodation (welfare)","0","0","0","53","53","53","0","0","0","0","53","53",NA,"53"
"BB3","Fostering services","4113","0","4113","51","4164","4164","0","0","38","38","4126","4126",NA,"4126"
"BB4","Other children looked after services","1205","0","1205","356","1561","1561","0","0","24","24","1537","1537",NA,"1537"
"BB5","Total children looked after (lines BB1 to BB4)","6088","59","6029","2860","8948","8889","0","0","104","104","8785","8844",NA,"8785"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","533","33","500","0","533","500","0","0","0","0","500","533",NA,"500"
"BC2","Services for under 8s","2937","0","2937","154","3091","3091","0","0","0","0","3091","3091",NA,"3091"
"BC3","Home care","2","0","2","27","29","29","0","0","0","0","29","29",NA,"29"
"BC4","Equipment and adaptations","0","0","0","12","12","12","0","0","0","0","12","12",NA,"12"
"BC5","Other family support services","535","0","535","1292","1827","1827","0","0","0","0","1827","1827",NA,"1827"
"BC6","Total family support services (lines BC1 to BC5)","4007","33","3974","1485","5492","5459","0","0","0","0","5459","5492",NA,"5459"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","267","267","267","0","0","0","0","267","267",NA,"267"
"BD2","Youth offender teams","549","15","534","0","549","534","0","0","44","44","490","505",NA,"490"
"BD3","Other youth justice services","227","0","227","262","489","489","0","0","0","0","489","489",NA,"489"
"BD4","Total youth justice (lines BD1 to BD3)","776","15","761","529","1305","1290","0","0","44","44","1246","1261",NA,"1246"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","642","0","642","6","648","648","0","0","0","0","648","648",NA,"648"
"BE2","Leaving care services","66","4","62","610","676","672","0","0","10","10","662","666",NA,"662"
"BE3","Other other children's and families services","1442","0","1442","263","1705","1705","45","0","153","198","1507","1507",NA,"1552"
"BE4","Total other children's and families services (lines BE1 to BE3)","2150","4","2146","879","3029","3025","45","0","163","208","2817","2821",NA,"2862"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA3+BB5+BC6+BD4+BE4)","20596","161","20435","5866","26462","26301","45","0","373","418","25883","26044",NA,"25928"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","5059","0","5059","0","5059","5059","0","0","254","254","4805","4805",NA,"4805"
"C2","Nursing home placements","0","0","0","9037","9037","9037","3419","0","0","3419","5618","5618",NA,"9037"
"C3","Residential care home placements","243","243","0","9550","9793","9550","4311","0","953","5264","4286","4529",NA,"8597"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"C5","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"C6","Home care","4163","0","4163","4034","8197","8197","1121","0","52","1173","7024","7024",NA,"8145"
"C7","Day care","733","32","701","2223","2956","2924","22","0","223","245","2679","2711",NA,"2701"
"C8","Equipment and adaptations","0","0","0","217","217","217","3","0","0","3","214","214",NA,"217"
"C9","Meals","0","0","0","896","896","896","412","0","39","451","445","445",NA,"857"
"C10","Other services to older people","917","0","917","613","1530","1530","0","0","268","268","1262","1262",NA,"1262"
"C11","TOTAL OLDER PEOPLE (LINES C1 to C10)","11115","275","10840","26570","37685","37410","9288","0","1789","11077","26333","26608",NA,"35621"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","1183","0","1183","0","1183","1183","0","0","141","141","1042","1042",NA,"1042"
"D2","Nursing home placements","0","0","0","520","520","520","151","0","0","151","369","369",NA,"520"
"D3","Residential care home placements","6","0","6","1430","1436","1436","541","0","258","799","637","637",NA,"1178"
"D4","Supported and other accommodation","0","0","0","45","45","45","0","0","0","0","45","45",NA,"45"
"D5","Direct payments","0","0","0","34","34","34","0","0","0","0","34","34",NA,"34"
"D6","Home care","452","0","452","774","1226","1226","169","0","0","169","1057","1057",NA,"1226"
"D7","Day care","237","16","221","208","445","429","5","0","5","10","419","435",NA,"424"
"D8","Equipment and adaptations","108","0","108","105","213","213","1","0","0","1","212","212",NA,"213"
