"PSS EXPENDITURE IN 2000-2001 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","PSS EX1 Return for 2000-2001","...15","...16"
"All amounts are in £ thousands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Gateshead","GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET",NA,"GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL",NA,"CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST",NA,"EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L",NA,NA
"A:","SERVICE STRATEGY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","725","0","725","0","725","725","0","0","0","0","725","725",NA,"725"
"A2","Registration and inspection","460","0","460","0","460","460","63","0","3","66","394","394",NA,"457"
"A3","Complaints procedures","34","0","34","0","34","34","0","0","0","0","34","34",NA,"34"
"A4","TOTAL SERVICE STRATEGY (LINES A1 to A3)","1219","0","1219","0","1219","1219","63","0","3","66","1153","1153",NA,"1216"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work (excluding GALRO)","2810","0","2810","126","2936","2936","0","72","0","72","2864","2864",NA,"2864"
"BA2","GALRO","154","0","154","0","154","154","0","0","0","0","154","154",NA,"154"
"BA3","Total children's services - commissioning and social work (lines BA1 to BA2)","2964","0","2964","126","3090","3090","0","72","0","72","3018","3018",NA,"3018"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","2333","104","2229","1579","3912","3808","84","28","0","112","3696","3800",NA,"3780"
"BB2","Secure accommodation (welfare)","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BB3","Fostering services","2362","0","2362","0","2362","2362","0","0","30","30","2332","2332",NA,"2332"
"BB4","Other children looked after services","0","0","0","62","62","62","0","0","0","0","62","62",NA,"62"
"BB5","Total children looked after (lines BB1 to BB4)","4695","104","4591","1641","6336","6232","84","28","30","142","6090","6194",NA,"6174"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","561","9","552","353","914","905","0","1","0","1","904","913",NA,"904"
"BC2","Services for under 8s","775","26","749","142","917","891","0","0","0","0","891","917",NA,"891"
"BC3","Home care","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BC4","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BC5","Other family support services","244","0","244","9","253","253","0","0","0","0","253","253",NA,"253"
"BC6","Total family support services (lines BC1 to BC5)","1580","35","1545","504","2084","2049","0","1","0","1","2048","2083",NA,"2048"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BD2","Youth offender teams","1028","2","1026","101","1129","1127","0","0","144","144","983","985",NA,"983"
"BD3","Other youth justice services","626","0","626","0","626","626","0","0","0","0","626","626",NA,"626"
"BD4","Total youth justice (lines BD1 to BD3)","1654","2","1652","101","1755","1753","0","0","144","144","1609","1611",NA,"1609"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","190","0","190","0","190","190","0","0","0","0","190","190",NA,"190"
"BE2","Leaving care services","83","0","83","0","83","83","0","0","0","0","83","83",NA,"83"
"BE3","Other other children's and families services","46","0","46","13","59","59","0","0","0","0","59","59",NA,"59"
"BE4","Total other children's and families services (lines BE1 to BE3)","319","0","319","13","332","332","0","0","0","0","332","332",NA,"332"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA3+BB5+BC6+BD4+BE4)","11212","141","11071","2385","13597","13456","84","101","174","359","13097","13238",NA,"13181"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","2688","0","2688","42","2730","2730","0","79","0","79","2651","2651",NA,"2651"
"C2","Nursing home placements","0","0","0","7594","7594","7594","2717","363","0","3080","4514","4514",NA,"7231"
"C3","Residential care home placements","7203","749","6454","6397","13600","12851","4442","210","33","4685","8166","8915",NA,"12608"
"C4","Supported and other accommodation","48","27","21","0","48","21","0","0","0","0","21","48",NA,"21"
"C5","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"C6","Home care","6225","3","6222","1881","8106","8103","511","114","0","625","7478","7481",NA,"7989"
"C7","Day care","516","68","448","380","896","828","54","0","0","54","774","842",NA,"828"
"C8","Equipment and adaptations","578","0","578","0","578","578","0","0","0","0","578","578",NA,"578"
"C9","Meals","448","0","448","0","448","448","231","0","0","231","217","217",NA,"448"
"C10","Other services to older people","237","142","95","215","452","310","100","0","1","101","209","351",NA,"309"
"C11","TOTAL OLDER PEOPLE (LINES C1 to C10)","17943","989","16954","16509","34452","33463","8055","766","34","8855","24608","25597",NA,"32663"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","405","0","405","0","405","405","0","2","0","2","403","403",NA,"403"
"D2","Nursing home placements","0","0","0","214","214","214","64","23","0","87","127","127",NA,"191"
"D3","Residential care home placements","498","25","473","264","762","737","73","2","0","75","662","687",NA,"735"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"D5","Direct payments","0","0","0","113","113","113","0","0","0","0","113","113",NA,"113"
"D6","Home care","472","0","472","143","615","615","39","8","0","47","568","568",NA,"607"
"D7","Day care","443","47","396","48","491","444","22","0","0","22","422","469",NA,"444"
"D8","Equipment and adaptations","59","0","59","0","59","59","0","0","0","0","59","59",NA,"59"
"D9","Meals","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"D10","Other services to adults with a physical disability or sensory impairment","25","0","25","94","119","119","7","19","1","27","92","92",NA,"99"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC (LINES D1 to D10)","1902","72","1830","876","2778","2706","205","54","1","260","2446","2518",NA,"2651"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","474","0","474","0","474","474","0","181","0","181","293","293",NA,"293"
"E2","Nursing home placements","0","0","0","263","263","263","35","122","0","157","106","106",NA,"141"
"E3","Residential care home placements","982","48","934","6322","7304","7256","893","3032","0","3925","3331","3379",NA,"4224"
"E4","Supported and other accommodation","150","0","150","0","150","150","9","128","0","137","13","13",NA,"22"
"E5","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"E6","Home care","203","0","203","86","289","289","24","5","0","29","260","260",NA,"284"
"E7","Day care","2491","256","2235","267","2758","2502","137","181","9","327","2175","2431",NA,"2312"
"E8","Equipment and adaptations","6","0","6","0","6","6","0","0","0","0","6","6",NA,"6"
"E9","Meals","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"E10","Other services to adults with learning disabilities","87","0","87","103","190","190","0","105","0","105","85","85",NA,"85"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES (LINES E1 to E10)","4393","304","4089","7041","11434","11130","1098","3754","9","4861","6269","6573",NA,"7367"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","643","0","643","0","643","643","0","2","0","2","641","641",NA,"641"
"F2","Nursing home placements","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"F3","Residential care home placements","325","33","292","677","1002","969","244","51","0","295","674","707",NA,"918"
"F4","Supported and other accommodation","466","5","461","0","466","461","18","0","0","18","443","448",NA,"461"
"F5","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"F6","Home care","35","0","35","10","45","45","2","1","0","3","42","42",NA,"44"
"F7","Day care","771","62","709","89","860","798","43","81","0","124","674","736",NA,"717"
"F8","Equipment and adaptations","6","0","6","0","6","6","0","0","0","0","6","6",NA,"6"
"F9","Meals","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"F10","Other services to adults with mental health needs","293","0","293","130","423","423","0","48","0","48","375","375",NA,"375"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS (LINES F1 to F10)","2539","100","2439","906","3445","3345","307","183","0","490","2855","2955",NA,"3162"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","72","0","72","0","72","72","0","0","0","0","72","72",NA,"72"
"G2","Unaccompanied children","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"G3","Families","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"G4","Lone adults","255","0","255","0","255","255","0","0","0","0","255","255",NA,"255"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","327","0","327","0","327","327","0","0","0","0","327","327",NA,"327"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"H2","HIV/AIDS","91","0","91","7","98","98","0","0","0","0","98","98",NA,"98"
"H3","Substance abuse (addictions)","114","0","114","161","275","275","23","33","0","56","219","219",NA,"242"
"H4","Other other adult services","185","0","185","619","804","804","0","106","29","135","669","669",NA,"669"
"H5","TOTAL OTHER ADULT SERVICES (LINES H1 to H4)","390","0","390","787","1177","1177","23","139","29","191","986","986",NA,"1009"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS (LINES A4+B1+C11+D11+E11+F11+G5+H5)","39925","1606","38319","28504","68429","66823","9835","4997","250","15082","51741","53347",NA,"61576"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"262",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4042",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I1+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49567",NA,NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
