"PSS EXPENDITURE IN 2000-2001 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","PSS EX1 Return for 2000-2001","...15","...16"
"All amounts are in £ thousands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Harringey","GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET",NA,"GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL",NA,"CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST",NA,"EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L",NA,NA
"A:","SERVICE STRATEGY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"A2","Registration and inspection","535","0","535","0","535","535","0","0","0","0","535","535",NA,"535"
"A3","Complaints procedures","97","0","97","0","97","97","0","0","0","0","97","97",NA,"97"
"A4","TOTAL SERVICE STRATEGY (LINES A1 to A3)","632","0","632","0","632","632","0","0","0","0","632","632",NA,"632"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work (excluding GALRO)","6868.0165876777255","0","6868.0165876777255","0","6868.0165876777255","6868.0165876777255","0","0","68","68","6800.0165876777255","6800.0165876777255",NA,"6800.0165876777255"
"BA2","GALRO","176.56601218686527","0","176.56601218686527","0","176.56601218686527","176.56601218686527","0","0","0","0","176.56601218686527","176.56601218686527",NA,"176.56601218686527"
"BA3","Total children's services - commissioning and social work (lines BA1 to BA2)","7044.5825998645905","0","7044.5825998645905","0","7044.5825998645905","7044.5825998645905","0","0","68","68","6976.5825998645905","6976.5825998645905",NA,"6976.5825998645905"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","1523.7789438050102","33","1490.7789438050102","3346","4869.7789438050104","4836.7789438050104","1","0","124","125","4711.7789438050104","4744.7789438050104",NA,"4712.7789438050104"
"BB2","Secure accommodation (welfare)","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BB3","Fostering services","3153.1078199052131","0","3153.1078199052131","520","3673.1078199052131","3673.1078199052131","0","0","0","0","3673.1078199052131","3673.1078199052131",NA,"3673.1078199052131"
"BB4","Other children looked after services","593.8202437373053","26","567.8202437373053","57","650.8202437373053","624.8202437373053","0","0","2","2","622.8202437373053","648.8202437373053",NA,"622.8202437373053"
"BB5","Total children looked after (lines BB1 to BB4)","5270.7070074475287","59","5211.7070074475287","3923","9193.7070074475287","9134.7070074475287","1","0","126","127","9007.7070074475287","9066.7070074475287",NA,"9008.7070074475287"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","527.64014895057551","16","511.64014895057551","0","527.64014895057551","511.64014895057551","0","0","0","0","511.64014895057551","527.64014895057551",NA,"511.64014895057551"
