"PSS EXPENDITURE IN 2000-2001 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","PSS EX1 Return for 2000-2001","...15","...16"
"All amounts are in £ thousands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Cornwall","GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET",NA,"GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL",NA,"CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST",NA,"EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L",NA,NA
"A:","SERVICE STRATEGY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","583","0","583","0","583","583","0","0","15","15","568","568",NA,"568"
"A2","Registration and inspection","437","0","437","0","437","437","245","0","20","265","172","172",NA,"417"
"A3","Complaints procedures","30","0","30","0","30","30","0","0","0","0","30","30",NA,"30"
"A4","TOTAL SERVICE STRATEGY (LINES A1 to A3)","1050","0","1050","0","1050","1050","245","0","35","280","770","770",NA,"1015"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work (excluding GALRO)","4618","0","4618","0","4618","4618","0","0","5","5","4613","4613",NA,"4613"
"BA2","GALRO","293","0","293","0","293","293","0","0","0","0","293","293",NA,"293"
"BA3","Total children's services - commissioning and social work (lines BA1 to BA2)","4911","0","4911","0","4911","4911","0","0","5","5","4906","4906",NA,"4906"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","2038","39","1999","2584","4622","4583","163","0","15","178","4405","4444",NA,"4568"
"BB2","Secure accommodation (welfare)","24","0","24","569","593","593","0","0","0","0","593","593",NA,"593"
"BB3","Fostering services","4071","0","4071","0","4071","4071","0","0","5","5","4066","4066",NA,"4066"
"BB4","Other children looked after services","412","0","412","0","412","412","0","0","0","0","412","412",NA,"412"
"BB5","Total children looked after (lines BB1 to BB4)","6545","39","6506","3153","9698","9659","163","0","20","183","9476","9515",NA,"9639"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","475","38","437","0","475","437","0","0","0","0","437","475",NA,"437"
"BC2","Services for under 8s","4","0","4","113","117","117","0","0","0","0","117","117",NA,"117"
"BC3","Home care","595","0","595","0","595","595","0","0","0","0","595","595",NA,"595"
"BC4","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BC5","Other family support services","219","0","219","203","422","422","0","0","0","0","422","422",NA,"422"
"BC6","Total family support services (lines BC1 to BC5)","1293","38","1255","316","1609","1571","0","0","0","0","1571","1609",NA,"1571"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BD2","Youth offender teams","114","0","114","0","114","114","0","0","0","0","114","114",NA,"114"
"BD3","Other youth justice services","222","0","222","0","222","222","0","0","0","0","222","222",NA,"222"
"BD4","Total youth justice (lines BD1 to BD3)","336","0","336","0","336","336","0","0","0","0","336","336",NA,"336"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","599","0","599","0","599","599","0","0","0","0","599","599",NA,"599"
"BE2","Leaving care services","7","0","7","150","157","157","0","0","0","0","157","157",NA,"157"
"BE3","Other other children's and families services","4975","0","4975","148","5123","5123","142","0","218","360","4763","4763",NA,"4905"
"BE4","Total other children's and families services (lines BE1 to BE3)","5581","0","5581","298","5879","5879","142","0","218","360","5519","5519",NA,"5661"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA3+BB5+BC6+BD4+BE4)","18666","77","18589","3767","22433","22356","305","0","243","548","21808","21885",NA,"22113"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","5599","0","5599","0","5599","5599","0","0","17","17","5582","5582",NA,"5582"
"C2","Nursing home placements","232","0","232","15906","16138","16138","5915","3186","37","9138","7000","7000",NA,"12915"
