"PSS EXPENDITURE IN 2000-2001 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","PSS EX1 Return for 2000-2001","...15","...16"
"All amounts are in £ thousands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Barnet","GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET",NA,"GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL",NA,"CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST",NA,"EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L",NA,NA
"A:","SERVICE STRATEGY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","48","0","48","0","48","48","0","0","0","0","48","48",NA,"48"
"A2","Registration and inspection","788","0","788","0","788","788","22","0","220","242","546","546",NA,"568"
"A3","Complaints procedures","29","0","29","0","29","29","0","0","0","0","29","29",NA,"29"
"A4","TOTAL SERVICE STRATEGY (LINES A1 to A3)","865","0","865","0","865","865","22","0","220","242","623","623",NA,"645"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work (excluding GALRO)","5968","0","5968","0","5968","5968","17","0","197","214","5754","5754",NA,"5771"
"BA2","GALRO","90","0","90","0","90","90","0","0","0","0","90","90",NA,"90"
"BA3","Total children's services - commissioning and social work (lines BA1 to BA2)","6058","0","6058","0","6058","6058","17","0","197","214","5844","5844",NA,"5861"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","1243","25","1218","1926","3169","3144","147","0","0","147","2997","3022",NA,"3144"
"BB2","Secure accommodation (welfare)","213","0","213","0","213","213","0","0","0","0","213","213",NA,"213"
"BB3","Fostering services","2169","0","2169","3094","5263","5263","224","0","0","224","5039","5039",NA,"5263"
"BB4","Other children looked after services","80","0","80","174","254","254","0","0","0","0","254","254",NA,"254"
"BB5","Total children looked after (lines BB1 to BB4)","3705","25","3680","5194","8899","8874","371","0","0","371","8503","8528",NA,"8874"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","577","67","510","0","577","510","0","0","0","0","510","577",NA,"510"
"BC2","Services for under 8s","2712","143","2569","0","2712","2569","15","0","23","38","2531","2674",NA,"2546"
"BC3","Home care","789","0","789","0","789","789","0","0","31","31","758","758",NA,"758"
"BC4","Equipment and adaptations","349","0","349","0","349","349","0","0","0","0","349","349",NA,"349"
"BC5","Other family support services","68","0","68","44","112","112","0","0","0","0","112","112",NA,"112"
"BC6","Total family support services (lines BC1 to BC5)","4495","210","4285","44","4539","4329","15","0","54","69","4260","4470",NA,"4275"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BD2","Youth offender teams","233","0","233","0","233","233","43","0","0","43","190","190",NA,"233"
"BD3","Other youth justice services","98","0","98","0","98","98","82","0","0","82","16","16",NA,"98"
"BD4","Total youth justice (lines BD1 to BD3)","331","0","331","0","331","331","125","0","0","125","206","206",NA,"331"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","163","0","163","0","163","163","0","0","0","0","163","163",NA,"163"
"BE2","Leaving care services","209","0","209","60","269","269","0","0","0","0","269","269",NA,"269"
"BE3","Other other children's and families services","6","0","6","7","13","13","0","0","3","3","10","10",NA,"10"
"BE4","Total other children's and families services (lines BE1 to BE3)","378","0","378","67","445","445","0","0","3","3","442","442",NA,"442"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA3+BB5+BC6+BD4+BE4)","14967","235","14732","5305","20272","20037","528","0","254","782","19255","19490",NA,"19783"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","2794","0","2794","131","2925","2925","0","132","0","132","2793","2793",NA,"2793"
"C2","Nursing home placements","195","0","195","5387","5582","5582","1590","0","0","1590","3992","3992",NA,"5582"
"C3","Residential care home placements","14072","574","13498","8559","22631","22057","5047","542","3191","8780","13277","13851",NA,"18324"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"C5","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"C6","Home care","4742","0","4742","4858","9600","9600","537","66","0","603","8997","8997",NA,"9534"
"C7","Day care","2698","78","2620","113","2811","2733","47","95","0","142","2591","2669",NA,"2638"
"C8","Equipment and adaptations","641","0","641","0","641","641","0","50","0","50","591","591",NA,"591"
"C9","Meals","765","0","765","0","765","765","526","0","0","526","239","239",NA,"765"
"C10","Other services to older people","171","0","171","1251","1422","1422","125","704","7","836","586","586",NA,"711"
"C11","TOTAL OLDER PEOPLE (LINES C1 to C10)","26078","652","25426","20299","46377","45725","7872","1589","3198","12659","33066","33718",NA,"40938"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","1594","0","1594","29","1623","1623","4","157","0","161","1462","1462",NA,"1466"
"D2","Nursing home placements","15","0","15","366","381","381","92","0","0","92","289","289",NA,"381"
"D3","Residential care home placements","0","0","0","1575","1575","1575","79","206","0","285","1290","1290",NA,"1369"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"D5","Direct payments","0","0","0","450","450","450","0","0","0","0","450","450",NA,"450"
"D6","Home care","74","0","74","1642","1716","1716","58","0","0","58","1658","1658",NA,"1716"
"D7","Day care","1016","26","990","188","1204","1178","19","0","13","32","1146","1172",NA,"1165"
"D8","Equipment and adaptations","125","0","125","1","126","126","0","0","0","0","126","126",NA,"126"
"D9","Meals","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"D10","Other services to adults with a physical disability or sensory impairment","5","0","5","350","355","355","203","0","1","204","151","151",NA,"354"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC (LINES D1 to D10)","2829","26","2803","4601","7430","7404","455","363","14","832","6572","6598",NA,"7027"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","650","0","650","55","705","705","0","122","0","122","583","583",NA,"583"
"E2","Nursing home placements","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"E3","Residential care home placements","3004","164","2840","8668","11672","11508","2538","485","0","3023","8485","8649",NA,"11023"
"E4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"E5","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"E6","Home care","0","0","0","430","430","430","22","0","0","22","408","408",NA,"430"
"E7","Day care","2734","210","2524","519","3253","3043","87","100","71","258","2785","2995",NA,"2872"
"E8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"E9","Meals","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"E10","Other services to adults with learning disabilities","46","0","46","265","311","311","34","0","15","49","262","262",NA,"296"
"E11","TOTAL ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES (LINES E1 to E10)","6434","374","6060","9937","16371","15997","2681","707","86","3474","12523","12897",NA,"15204"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F:","ADULTS AGED UNDER 65 WITH  MENTAL HEALTH NEEDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F1","Assessment and care management","1306","5","1301","104","1410","1405","0","144","0","144","1261","1266",NA,"1261"
"F2","Nursing home placements","2","0","2","46","48","48","34","0","0","34","14","14",NA,"48"
"F3","Residential care home placements","80","0","80","1708","1788","1788","498","74","0","572","1216","1216",NA,"1714"
"F4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"F5","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"F6","Home care","3","0","3","47","50","50","1","0","0","1","49","49",NA,"50"
"F7","Day care","948","9","939","512","1460","1451","7","0","15","22","1429","1438",NA,"1436"
"F8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"F9","Meals","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"F10","Other services to adults with mental health needs","44","0","44","77","121","121","2","0","1","3","118","118",NA,"120"
"F11","TOTAL ADULTS AGED UNDER 65 WITH MENTAL HEALTH NEEDS (LINES F1 to F10)","2383","14","2369","2494","4877","4863","542","218","16","776","4087","4101",NA,"4629"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G:","ASYLUM SEEKERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G1","Assessment and care management","354","0","354","0","354","354","0","0","0","0","354","354",NA,"354"
"G2","Unaccompanied children","56","0","56","289","345","345","0","0","0","0","345","345",NA,"345"
"G3","Families","284","0","284","5052","5336","5336","0","81","65","146","5190","5190",NA,"5190"
"G4","Lone adults","363","0","363","1158","1521","1521","0","0","0","0","1521","1521",NA,"1521"
"G5","TOTAL ASYLUM SEEKERS (LINES G1 to G4)","1057","0","1057","6499","7556","7556","0","81","65","146","7410","7410",NA,"7410"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H:","OTHER ADULT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H1","Assessment and care management","214","0","214","0","214","214","0","0","0","0","214","214",NA,"214"
"H2","HIV/AIDS","0","0","0","228","228","228","0","0","0","0","228","228",NA,"228"
"H3","Substance abuse (addictions)","50","0","50","130","180","180","25","9","2","36","144","144",NA,"169"
"H4","Other other adult services","1","0","1","55","56","56","0","0","0","0","56","56",NA,"56"
"H5","TOTAL OTHER ADULT SERVICES (LINES H1 to H4)","265","0","265","413","678","678","25","9","2","36","642","642",NA,"667"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I:","TOTAL PERSONAL SOCIAL SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1","TOTAL PSS (LINES A4+B1+C11+D11+E11+F11+G5+H5)","54878","1301","53577","49548","104426","103125","12125","2967","3855","18947","84178","85479",NA,"96303"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J1","SUPPORTED EMPLOYMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K1","OTHER NON-PSS EXPENDITURE BY SOCIAL SERVICES DEPARTMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"221",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L1","SPECIFIC GOVERNMENT GRANTS (Inside and outside Aggregated External Finance)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11502",NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M1","ACTUAL TOTAL NET COST (LINES I1+J1+K1-L1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74276",NA,NA
NA,"(This should match total social services expenditure in the local authority's accounts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
