"PSS EXPENDITURE IN 2000-2001 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","PSS EX1 Return for 2000-2001","...15","...16"
"All amounts are in £ thousands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Doncaster","GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET",NA,"GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL",NA,"CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST",NA,"EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L",NA,NA
"A:","SERVICE STRATEGY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","129.08685446009389","0","129.08685446009389","0","129.08685446009389","129.08685446009389","0","0","0","0","129.08685446009389","129.08685446009389",NA,"129.08685446009389"
"A2","Registration and inspection","257.15727699530515","0","257.15727699530515","0","257.15727699530515","257.15727699530515","70","0","28","98","159.15727699530515","159.15727699530515",NA,"229.15727699530515"
"A3","Complaints procedures","46.755868544600936","0","46.755868544600936","0","46.755868544600936","46.755868544600936","0","0","0","0","46.755868544600936","46.755868544600936",NA,"46.755868544600936"
"A4","TOTAL SERVICE STRATEGY (LINES A1 to A3)","433","0","433","0","433","433","70","0","28","98","335","335",NA,"405"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work (excluding GALRO)","3838.700148257969","4","3834.700148257969","0","3838.700148257969","3834.700148257969","3","149","0","152","3682.700148257969","3686.700148257969",NA,"3685.700148257969"
"BA2","GALRO","282.29985174203114","0","282.29985174203114","0","282.29985174203114","282.29985174203114","0","0","0","0","282.29985174203114","282.29985174203114",NA,"282.29985174203114"
"BA3","Total children's services - commissioning and social work (lines BA1 to BA2)","4121","4","4117","0","4121","4117","3","149","0","152","3965","3969",NA,"3968"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","2936.9767367238892","82","2854.9767367238892","2315","5251.9767367238892","5169.9767367238892","1","243","15","259","4910.9767367238892","4992.9767367238892",NA,"4911.9767367238892"
"BB2","Secure accommodation (welfare)","0","0","0","321","321","321","0","0","0","0","321","321",NA,"321"
"BB3","Fostering services","3169.8615433980426","4","3165.8615433980426","61","3230.8615433980426","3226.8615433980426","6","56","7","69","3157.8615433980426","3161.8615433980426",NA,"3163.8615433980426"
"BB4","Other children looked after services","768.16171987806831","84","684.16171987806831","0","768.16171987806831","684.16171987806831","0","203","7","210","474.16171987806831","558.16171987806831",NA,"474.16171987806831"
"BB5","Total children looked after (lines BB1 to BB4)","6875","170","6705","2697","9572","9402","7","502","29","538","8864","9034",NA,"8871"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","619.04878048780483","11","608.04878048780483","764","1383.0487804878048","1372.0487804878048","0","152","-11","141","1231.0487804878048","1242.0487804878048",NA,"1231.0487804878048"
"BC2","Services for under 8s","323.78048780487802","0","323.78048780487802","48","371.78048780487802","371.78048780487802","6","0","0","6","365.78048780487802","365.78048780487802",NA,"371.78048780487802"
"BC3","Home care","124.02439024390245","0","124.02439024390245","90","214.02439024390245","214.02439024390245","20","4","0","24","190.02439024390245","190.02439024390245",NA,"210.02439024390245"
"BC4","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BC5","Other family support services","69.146341463414629","0","69.146341463414629","0","69.146341463414629","69.146341463414629","0","0","0","0","69.146341463414629","69.146341463414629",NA,"69.146341463414629"
"BC6","Total family support services (lines BC1 to BC5)","1136","11","1125","902","2038","2027","26","156","-11","171","1856","1867",NA,"1882"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","12","12","12","0","0","0","0","12","12",NA,"12"
"BD2","Youth offender teams","582.65986394557819","5","577.65986394557819","0","582.65986394557819","577.65986394557819","0","22","8","30","547.65986394557819","552.65986394557819",NA,"547.65986394557819"
"BD3","Other youth justice services","345.34013605442175","0","345.34013605442175","0","345.34013605442175","345.34013605442175","0","6","45","51","294.34013605442175","294.34013605442175",NA,"294.34013605442175"
"BD4","Total youth justice (lines BD1 to BD3)","928","5","923","12","940","935","0","28","53","81","854","859",NA,"854"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","341.35993740219095","0","341.35993740219095","0","341.35993740219095","341.35993740219095","0","0","0","0","341.35993740219095","341.35993740219095",NA,"341.35993740219095"
"BE2","Leaving care services","256.6056338028169","6","250.6056338028169","0","256.6056338028169","250.6056338028169","4","0","0","4","246.6056338028169","252.6056338028169",NA,"250.6056338028169"
"BE3","Other other children's and families services","67.034428794992181","0","67.034428794992181","12","79.034428794992181","79.034428794992181","0","9","0","9","70.034428794992181","70.034428794992181",NA,"70.034428794992181"
"BE4","Total other children's and families services (lines BE1 to BE3)","665","6","659","12","677","671","4","9","0","13","658","664",NA,"662"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA3+BB5+BC6+BD4+BE4)","13725","196","13529","3623","17348","17152","40","844","71","955","16197","16393",NA,"16237"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","3905.3154278575889","0","3905.3154278575889","0","3905.3154278575889","3905.3154278575889","395","162","0","557","3348.3154278575889","3348.3154278575889",NA,"3743.3154278575889"
"C2","Nursing home placements","0","0","0","7658","7658","7658","2791","0","0","2791","4867","4867",NA,"7658"
"C3","Residential care home placements","7714.1892567145533","389","7325.1892567145533","9858","17572.189256714555","17183.189256714555","7463","632","21","8116","9067.1892567145551","9456.1892567145551",NA,"16530.189256714555"
"C4","Supported and other accommodation","5621.9200499687695","2","5619.9200499687695","0","5621.9200499687695","5619.9200499687695","331","0","1389","1720","3899.9200499687695","3901.9200499687695",NA,"4230.9200499687695"
"C5","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"C6","Home care","6056.6100353945449","0","6056.6100353945449","2305","8361.610035394544","8361.610035394544","1043","168","13","1224","7137.610035394544","7137.610035394544",NA,"8180.610035394544"
"C7","Day care","1744.076410576723","239","1505.076410576723","525","2269.076410576723","2030.076410576723","160","35","3","198","1832.076410576723","2071.076410576723",NA,"1992.076410576723"
"C8","Equipment and adaptations","350.59671038933999","0","350.59671038933999","0","350.59671038933999","350.59671038933999","0","0","0","0","350.59671038933999","350.59671038933999",NA,"350.59671038933999"
"C9","Meals","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"C10","Other services to older people","147.29210909848013","0","147.29210909848013","114","261.29210909848013","261.29210909848013","26","0","0","26","235.29210909848013","235.29210909848013",NA,"261.29210909848013"
"C11","TOTAL OLDER PEOPLE (LINES C1 to C10)","25540","630","24910","20460","46000","45370","12209","997","1426","14632","30738","31368",NA,"42947"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","287.36590742101396","0","287.36590742101396","0","287.36590742101396","287.36590742101396","0","0","0","0","287.36590742101396","287.36590742101396",NA,"287.36590742101396"
"D2","Nursing home placements","0","0","0","243","243","243","95","0","0","95","148","148",NA,"243"
"D3","Residential care home placements","600.72226304188098","28","572.72226304188098","720","1320.722263041881","1292.722263041881","99","0","41","140","1152.722263041881","1180.722263041881",NA,"1251.722263041881"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"D5","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"D6","Home care","683.24761204996321","0","683.24761204996321","237","920.24761204996321","920.24761204996321","134","17","2","153","767.24761204996321","767.24761204996321",NA,"901.24761204996321"
"D7","Day care","949.51322556943421","0","949.51322556943421","31","980.51322556943421","980.51322556943421","0","0","0","0","980.51322556943421","980.51322556943421",NA,"980.51322556943421"
"D8","Equipment and adaptations","157.74981631153562","0","157.74981631153562","0","157.74981631153562","157.74981631153562","0","0","0","0","157.74981631153562","157.74981631153562",NA,"157.74981631153562"
"D9","Meals","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"D10","Other services to adults with a physical disability or sensory impairment","84.401175606171932","0","84.401175606171932","169","253.40117560617193","253.40117560617193","0","35","0","35","218.40117560617193","218.40117560617193",NA,"218.40117560617193"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC (LINES D1 to D10)","2763","28","2735","1400","4163","4135","328","52","43","423","3712","3740",NA,"4040"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
