"PSS EXPENDITURE IN 2000-2001 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","PSS EX1 Return for 2000-2001","...15","...16"
"All amounts are in £ thousands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Darlington UA","GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET",NA,"GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL",NA,"CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST",NA,"EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L",NA,NA
"A:","SERVICE STRATEGY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","107","0","107","0","107","107","0","0","0","0","107","107",NA,"107"
"A2","Registration and inspection","112","0","112","0","112","112","53","0","0","53","59","59",NA,"112"
"A3","Complaints procedures","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"A4","TOTAL SERVICE STRATEGY (LINES A1 to A3)","219","0","219","0","219","219","53","0","0","53","166","166",NA,"219"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work (excluding GALRO)","2887","36","2851","0","2887","2851","0","0","0","0","2851","2887",NA,"2851"
"BA2","GALRO","80","0","80","0","80","80","0","0","0","0","80","80",NA,"80"
"BA3","Total children's services - commissioning and social work (lines BA1 to BA2)","2967","36","2931","0","2967","2931","0","0","0","0","2931","2967",NA,"2931"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","1054","40","1014","570","1624","1584","0","36","35","71","1513","1553",NA,"1513"
"BB2","Secure accommodation (welfare)","0","0","0","86","86","86","0","0","0","0","86","86",NA,"86"
"BB3","Fostering services","825","0","825","250","1075","1075","0","0","0","0","1075","1075",NA,"1075"
"BB4","Other children looked after services","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BB5","Total children looked after (lines BB1 to BB4)","1879","40","1839","906","2785","2745","0","36","35","71","2674","2714",NA,"2674"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","132","9","123","0","132","123","0","0","2","2","121","130",NA,"121"
"BC2","Services for under 8s","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BC3","Home care","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BC4","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BC5","Other family support services","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
