"PSS EXPENDITURE IN 2000-2001 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","PSS EX1 Return for 2000-2001","...15","...16"
"All amounts are in £ thousands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Bolton","GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET",NA,"GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL",NA,"CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST",NA,"EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L",NA,NA
"A:","SERVICE STRATEGY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","241","0","241","0","241","241","0","0","0","0","241","241",NA,"241"
"A2","Registration and inspection","323","0","323","0","323","323","90","0","0","90","233","233",NA,"323"
"A3","Complaints procedures","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"A4","TOTAL SERVICE STRATEGY (LINES A1 to A3)","564","0","564","0","564","564","90","0","0","90","474","474",NA,"564"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work (excluding GALRO)","4692","0","4692","65","4757","4757","0","0","0","0","4757","4757",NA,"4757"
"BA2","GALRO","253","0","253","24","277","277","0","0","15","15","262","262",NA,"262"
"BA3","Total children's services - commissioning and social work (lines BA1 to BA2)","4945","0","4945","89","5034","5034","0","0","15","15","5019","5019",NA,"5019"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","2356","48","2308","1114","3470","3422","23","0","1","24","3398","3446",NA,"3421"
"BB2","Secure accommodation (welfare)","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BB3","Fostering services","1158","0","1158","51","1209","1209","0","0","0","0","1209","1209",NA,"1209"
"BB4","Other children looked after services","783","0","783","287","1070","1070","1","0","0","1","1069","1069",NA,"1070"
"BB5","Total children looked after (lines BB1 to BB4)","4297","48","4249","1452","5749","5701","24","0","1","25","5676","5724",NA,"5700"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","1037","23","1014","321","1358","1335","0","0","6","6","1329","1352",NA,"1329"
"BC2","Services for under 8s","53","0","53","0","53","53","0","0","0","0","53","53",NA,"53"
"BC3","Home care","30","0","30","0","30","30","0","0","0","0","30","30",NA,"30"
"BC4","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BC5","Other family support services","282","0","282","106","388","388","0","0","0","0","388","388",NA,"388"
"BC6","Total family support services (lines BC1 to BC5)","1402","23","1379","427","1829","1806","0","0","6","6","1800","1823",NA,"1800"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BD2","Youth offender teams","409","2","407","11","420","418","0","0","0","0","418","420",NA,"418"
"BD3","Other youth justice services","0","0","0","89","89","89","0","0","0","0","89","89",NA,"89"
"BD4","Total youth justice (lines BD1 to BD3)","409","2","407","100","509","507","0","0","0","0","507","509",NA,"507"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","301","0","301","112","413","413","0","0","0","0","413","413",NA,"413"
"BE2","Leaving care services","380","0","380","0","380","380","0","0","0","0","380","380",NA,"380"
"BE3","Other other children's and families services","72","0","72","16","88","88","1","0","0","1","87","87",NA,"88"
"BE4","Total other children's and families services (lines BE1 to BE3)","753","0","753","128","881","881","1","0","0","1","880","880",NA,"881"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA3+BB5+BC6+BD4+BE4)","11806","73","11733","2196","14002","13929","25","0","22","47","13882","13955",NA,"13907"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","2461","0","2461","0","2461","2461","0","15","0","15","2446","2446",NA,"2446"
"C2","Nursing home placements","0","0","0","4642","4642","4642","1638","0","0","1638","3004","3004",NA,"4642"
"C3","Residential care home placements","6970","738","6232","7708","14678","13940","5490","343","10","5843","8097","8835",NA,"13587"
"C4","Supported and other accommodation","48","0","48","31","79","79","2","73","0","75","4","4",NA,"6"
"C5","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"C6","Home care","8399","0","8399","973","9372","9372","1200","242","0","1442","7930","7930",NA,"9130"
"C7","Day care","1179","34","1145","506","1685","1651","59","20","45","124","1527","1561",NA,"1586"
"C8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"C9","Meals","753","0","753","0","753","753","343","0","0","343","410","410",NA,"753"
"C10","Other services to older people","43","0","43","309","352","352","0","26","0","26","326","326",NA,"326"
"C11","TOTAL OLDER PEOPLE (LINES C1 to C10)","19853","772","19081","14169","34022","33250","8732","719","55","9506","23744","24516",NA,"32476"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"D2","Nursing home placements","0","0","0","296","296","296","102","0","0","102","194","194",NA,"296"
"D3","Residential care home placements","6","0","6","388","394","394","104","0","0","104","290","290",NA,"394"
"D4","Supported and other accommodation","31","0","31","4","35","35","0","4","0","4","31","31",NA,"31"
"D5","Direct payments","0","0","0","71","71","71","0","0","0","0","71","71",NA,"71"
"D6","Home care","0","0","0","933","933","933","46","0","0","46","887","887",NA,"933"
"D7","Day care","807","77","730","185","992","915","83","0","35","118","797","874",NA,"880"
"D8","Equipment and adaptations","547","0","547","0","547","547","33","40","0","73","474","474",NA,"507"
"D9","Meals","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"D10","Other services to adults with a physical disability or sensory impairment","844","0","844","114","958","958","0","29","0","29","929","929",NA,"929"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC (LINES D1 to D10)","2235","77","2158","1991","4226","4149","368","73","35","476","3673","3750",NA,"4041"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E1","Assessment and care management","517","0","517","0","517","517","0","0","0","0","517","517",NA,"517"
"E2","Nursing home placements","3","3","0","192","195","192","75","0","0","75","117","120",NA,"192"
"E3","Residential care home placements","200","0","200","2103","2303","2303","571","0","0","571","1732","1732",NA,"2303"
"E4","Supported and other accommodation","281","0","281","291","572","572","0","37","0","37","535","535",NA,"535"
"E5","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"E6","Home care","6704","56","6648","342","7046","6990","261","3737","364","4362","2628","2684",NA,"2889"
"E7","Day care","2189","84","2105","403","2592","2508","45","205","22","272","2236","2320",NA,"2281"
"E8","Equipment and adaptations","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"E9","Meals","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"E10","Other services to adults with learning disabilities","0","0","0","37","37","37","0","0","0","0","37","37",NA,"37"
