"PSS EXPENDITURE IN 2000-2001 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","PSS EX1 Return for 2000-2001","...15","...16"
"All amounts are in £ thousands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Sefton","GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET",NA,"GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL",NA,"CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST",NA,"EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L",NA,NA
"A:","SERVICE STRATEGY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","154","1","153","0","154","153","0","0","0","0","153","154",NA,"153"
"A2","Registration and inspection","704","12","692","5","709","697","161","0","2","163","534","546",NA,"695"
"A3","Complaints procedures","37","0","37","0","37","37","0","0","0","0","37","37",NA,"37"
"A4","TOTAL SERVICE STRATEGY (LINES A1 to A3)","895","13","882","5","900","887","161","0","2","163","724","737",NA,"885"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work (excluding GALRO)","3910","75","3835","0","3910","3835","2","0","19","21","3814","3889",NA,"3816"
"BA2","GALRO","22","0","22","104","126","126","16","0","0","16","110","110",NA,"126"
"BA3","Total children's services - commissioning and social work (lines BA1 to BA2)","3932","75","3857","104","4036","3961","18","0","19","37","3924","3999",NA,"3942"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","2842","170","2672","2059","4901","4731","2","0","53","55","4676","4846",NA,"4678"
"BB2","Secure accommodation (welfare)","0","0","0","150","150","150","0","0","0","0","150","150",NA,"150"
"BB3","Fostering services","1720","1","1719","144","1864","1863","22","0","3","25","1838","1839",NA,"1860"
"BB4","Other children looked after services","120","0","120","124","244","244","0","0","0","0","244","244",NA,"244"
"BB5","Total children looked after (lines BB1 to BB4)","4682","171","4511","2477","7159","6988","24","0","56","80","6908","7079",NA,"6932"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","1837","299","1538","28","1865","1566","2","0","11","13","1553","1852",NA,"1555"
"BC2","Services for under 8s","116","40","76","4","120","80","0","0","0","0","80","120",NA,"80"
"BC3","Home care","21","0","21","158","179","179","4","0","2","6","173","173",NA,"177"
"BC4","Equipment and adaptations","81","0","81","2","83","83","0","0","18","18","65","65",NA,"65"
"BC5","Other family support services","119","0","119","587","706","706","0","0","1","1","705","705",NA,"705"
"BC6","Total family support services (lines BC1 to BC5)","2174","339","1835","779","2953","2614","6","0","32","38","2576","2915",NA,"2582"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","62","62","62","0","0","0","0","62","62",NA,"62"
"BD2","Youth offender teams","986","56","930","0","986","930","0","0","114","114","816","872",NA,"816"
"BD3","Other youth justice services","0","0","0","13","13","13","0","0","0","0","13","13",NA,"13"
"BD4","Total youth justice (lines BD1 to BD3)","986","56","930","75","1061","1005","0","0","114","114","891","947",NA,"891"
