"PSS EXPENDITURE IN 2000-2001 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","PSS EX1 Return for 2000-2001","...15","...16"
"All amounts are in £ thousands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Bury","GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET",NA,"GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL",NA,"CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST",NA,"EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L",NA,NA
"A:","SERVICE STRATEGY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","224.47727272727272","0","224.47727272727272","0","224.47727272727272","224.47727272727272","0","13","0","13","211.47727272727272","211.47727272727272",NA,"211.47727272727272"
"A2","Registration and inspection","348.39685314685318","0","348.39685314685318","0","348.39685314685318","348.39685314685318","109","0","0","109","239.39685314685318","239.39685314685318",NA,"348.39685314685318"
"A3","Complaints procedures","8.1258741258741267","0","8.1258741258741267","0","8.1258741258741267","8.1258741258741267","0","0","0","0","8.1258741258741267","8.1258741258741267",NA,"8.1258741258741267"
"A4","TOTAL SERVICE STRATEGY (LINES A1 to A3)","581","0","581","0","581","581","109","13","0","122","459","459",NA,"568"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work (excluding GALRO)","3348","15","3333","0","3348","3333","6","1","264","271","3062","3077",NA,"3068"
"BA2","GALRO","179","0","179","0","179","179","0","0","98","98","81","81",NA,"81"
"BA3","Total children's services - commissioning and social work (lines BA1 to BA2)","3527","15","3512","0","3527","3512","6","1","362","369","3143","3158",NA,"3149"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","1107","56","1051","1163","2270","2214","0","1","0","1","2213","2269",NA,"2213"
"BB2","Secure accommodation (welfare)","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BB3","Fostering services","1210","0","1210","0","1210","1210","43","1","26","70","1140","1140",NA,"1183"
"BB4","Other children looked after services","288","2","286","5","293","291","3","0","247","250","41","43",NA,"44"
"BB5","Total children looked after (lines BB1 to BB4)","2605","58","2547","1168","3773","3715","46","2","273","321","3394","3452",NA,"3440"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","65","0","65","100","165","165","0","0","0","0","165","165",NA,"165"
"BC2","Services for under 8s","669","39","630","0","669","630","86","1","0","87","543","582",NA,"629"
"BC3","Home care","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BC4","Equipment and adaptations","0","0","0","20","20","20","0","0","0","0","20","20",NA,"20"
"BC5","Other family support services","374","1","373","0","374","373","0","0","76","76","297","298",NA,"297"
"BC6","Total family support services (lines BC1 to BC5)","1108","40","1068","120","1228","1188","86","1","76","163","1025","1065",NA,"1111"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BD2","Youth offender teams","451","0","451","0","451","451","0","58","0","58","393","393",NA,"393"
"BD3","Other youth justice services","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BD4","Total youth justice (lines BD1 to BD3)","451","0","451","0","451","451","0","58","0","58","393","393",NA,"393"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","375.36231884057969","0","375.36231884057969","0","375.36231884057969","375.36231884057969","0","12","4","16","359.36231884057969","359.36231884057969",NA,"359.36231884057969"
"BE2","Leaving care services","0","0","0","102","102","102","0","0","0","0","102","102",NA,"102"
"BE3","Other other children's and families services","44.637681159420289","0","44.637681159420289","90","134.63768115942028","134.63768115942028","0","0","0","0","134.63768115942028","134.63768115942028",NA,"134.63768115942028"
"BE4","Total other children's and families services (lines BE1 to BE3)","420","0","420","192","612","612","0","12","4","16","596","596",NA,"596"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B1","TOTAL CHILDREN'S AND FAMILIES SERVICES (LINES BA3+BB5+BC6+BD4+BE4)","8111","113","7998","1480","9591","9478","138","74","715","927","8551","8664",NA,"8689"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:","OLDER PEOPLE (AGED 65 OR OVER) INCLUDING OLDER MENTALLY ILL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C1","Assessment and care management","2263","0","2263","0","2263","2263","0","126","4","130","2133","2133",NA,"2133"
"C2","Nursing home placements","24","0","24","4680","4704","4704","1866","0","0","1866","2838","2838",NA,"4704"
"C3","Residential care home placements","5979","566","5413","4846","10825","10259","5204","30","79","5313","4946","5512",NA,"10150"
"C4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"C5","Direct payments","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"C6","Home care","3477","0","3477","486","3963","3963","791","0","0","791","3172","3172",NA,"3963"
"C7","Day care","1055","94","961","29","1084","990","136","19","0","155","835","929",NA,"971"
"C8","Equipment and adaptations","172","0","172","0","172","172","0","0","0","0","172","172",NA,"172"
"C9","Meals","342","0","342","0","342","342","23","2","0","25","317","317",NA,"340"
"C10","Other services to older people","1800","11","1789","665","2465","2454","16","1364","2","1382","1072","1083",NA,"1088"
"C11","TOTAL OLDER PEOPLE (LINES C1 to C10)","15112","671","14441","10706","25818","25147","8036","1541","85","9662","15485","16156",NA,"23521"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:","ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY OR SENSORY IMPAIRMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D1","Assessment and care management","641","0","641","0","641","641","0","4","0","4","637","637",NA,"637"
"D2","Nursing home placements","2","0","2","441","443","443","134","0","0","134","309","309",NA,"443"
"D3","Residential care home placements","0","0","0","264","264","264","119","0","0","119","145","145",NA,"264"
"D4","Supported and other accommodation","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"D5","Direct payments","0","0","0","9","9","9","0","0","0","0","9","9",NA,"9"
"D6","Home care","0","0","0","267","267","267","16","0","0","16","251","251",NA,"267"
"D7","Day care","133","0","133","41","174","174","7","0","0","7","167","167",NA,"174"
"D8","Equipment and adaptations","21","0","21","0","21","21","0","0","0","0","21","21",NA,"21"
"D9","Meals","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"D10","Other services to adults with a physical disability or sensory impairment","816","122","694","0","816","694","30","163","32","225","469","591",NA,"499"
"D11","TOTAL ADULTS AGED UNDER 65 WITH A PHYSICAL DISABILITY ETC (LINES D1 to D10)","1613","122","1491","1022","2635","2513","306","167","32","505","2008","2130",NA,"2314"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E:","ADULTS AGED UNDER 65 WITH LEARNING DISABILITIES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
