"PSS EXPENDITURE IN 2000-2001 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","PSS EX1 Return for 2000-2001","...15","...16"
"All amounts are in £ thousands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Wiltshire","GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET",NA,"GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL",NA,"CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST",NA,"EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L",NA,NA
"A:","SERVICE STRATEGY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","124.08163265306122","0","124.08163265306122","0","124.08163265306122","124.08163265306122","0","0","0","0","124.08163265306122","124.08163265306122",NA,"124.08163265306122"
"A2","Registration and inspection","436.35374149659862","0","436.35374149659862","0","436.35374149659862","436.35374149659862","163","0","0","163","273.35374149659862","273.35374149659862",NA,"436.35374149659862"
"A3","Complaints procedures","47.564625850340136","0","47.564625850340136","0","47.564625850340136","47.564625850340136","0","0","0","0","47.564625850340136","47.564625850340136",NA,"47.564625850340136"
"A4","TOTAL SERVICE STRATEGY (LINES A1 to A3)","608","0","608","0","608","608","163","0","0","163","445","445",NA,"608"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work (excluding GALRO)","6531","88","6443","0","6531","6443","161","82","52","295","6148","6236",NA,"6309"
"BA2","GALRO","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BA3","Total children's services - commissioning and social work (lines BA1 to BA2)","6531","88","6443","0","6531","6443","161","82","52","295","6148","6236",NA,"6309"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","1684.5703305149884","93","1591.5703305149884","1316","3000.5703305149882","2907.5703305149882","4","245","0","249","2658.5703305149882","2751.5703305149882",NA,"2662.5703305149882"
"BB2","Secure accommodation (welfare)","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BB3","Fostering services","2541.4296694850113","0","2541.4296694850113","0","2541.4296694850113","2541.4296694850113","13","190","0","203","2338.4296694850113","2338.4296694850113",NA,"2351.4296694850113"
"BB4","Other children looked after services","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0"
"BB5","Total children looked after (lines BB1 to BB4)","4226","93","4133","1316","5542","5449","17","435","0","452","4997","5090",NA,"5014"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","12.557471264367816","0","12.557471264367816","0","12.557471264367816","12.557471264367816","0","0","0","0","12.557471264367816","12.557471264367816",NA,"12.557471264367816"
"BC2","Services for under 8s","706.35775862068965","0","706.35775862068965","0","706.35775862068965","706.35775862068965","25","6","0","31","675.35775862068965","675.35775862068965",NA,"700.35775862068965"
"BC3","Home care","10.46455938697318","0","10.46455938697318","0","10.46455938697318","10.46455938697318","0","0","0","0","10.46455938697318","10.46455938697318",NA,"10.46455938697318"
"BC4","Equipment and adaptations","44.997605363984675","0","44.997605363984675","0","44.997605363984675","44.997605363984675","0","0","0","0","44.997605363984675","44.997605363984675",NA,"44.997605363984675"
