"PSS EXPENDITURE IN 2000-2001 INCL SSMSS COSTS ALLOCATED TO SERVICE LINES ON A PRO-RATA BASIS","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","PSS EX1 Return for 2000-2001","...15","...16"
"All amounts are in £ thousands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Kirklees","GROSS TOTAL COST (Current expenditure including capital charges)",NA,NA,NA,NA,NA,"INCOME",NA,NA,NA,"NET","NET",NA,"GROSS"
"Service",NA,"Own provision (including joint arrangements)",NA,NA,"Provision","Total (including joint arrangements)",NA,"Client","Joint","Other","TOTAL","CURRENT","TOTAL",NA,"CURRENT"
NA,NA,"Expenditure","Capital","Expenditure","by others","Expenditure","Expenditure","contributions","arrangements","income","INCOME","EXPENDITURE","COST",NA,"EXPENDITURE"
NA,NA,"including","charges","excluding",NA,"including","excluding","(Sales,",NA,NA,"(including",NA,NA,NA,NA
NA,NA,"capital",NA,"capital",NA,"capital","capital","Fees and",NA,NA,"joint",NA,NA,NA,NA
NA,NA,"charges",NA,"charges",NA,"charges","charges","Charges)",NA,NA,"arrangements)",NA,NA,NA,NA
"col A","col B","col C","col D","col E = C - D","col F","Col G = C + F","Col H = E + F","col I","col J","col K","col L = (I to K)","col M = H - L","col N = G - L",NA,NA
"A:","SERVICE STRATEGY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1","Strategic management","194","0","194","1","195","195","0","0","73","73","122","122",NA,"122"
"A2","Registration and inspection","310","0","310","0","310","310","94","0","39","133","177","177",NA,"271"
"A3","Complaints procedures","110","0","110","0","110","110","0","0","0","0","110","110",NA,"110"
"A4","TOTAL SERVICE STRATEGY (LINES A1 to A3)","614","0","614","1","615","615","94","0","112","206","409","409",NA,"503"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B:","CHILDREN'S AND FAMILIES SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA:","Children's services - commissioning and social work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA1","Commissioning and social work (excluding GALRO)","5567","117","5450","68","5635","5518","2","0","78","80","5438","5555",NA,"5440"
"BA2","GALRO","88","0","88","124","212","212","9","0","0","9","203","203",NA,"212"
"BA3","Total children's services - commissioning and social work (lines BA1 to BA2)","5655","117","5538","192","5847","5730","11","0","78","89","5641","5758",NA,"5652"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB:","Children looked after",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BB1","Children's homes","4174","226","3948","758","4932","4706","5","0","297","302","4404","4630",NA,"4409"
"BB2","Secure accommodation (welfare)","0","0","0","57","57","57","0","0","0","0","57","57",NA,"57"
"BB3","Fostering services","1966","6","1960","12","1978","1972","0","0","7","7","1965","1971",NA,"1965"
"BB4","Other children looked after services","5","0","5","692","697","697","0","0","0","0","697","697",NA,"697"
"BB5","Total children looked after (lines BB1 to BB4)","6145","232","5913","1519","7664","7432","5","0","304","309","7123","7355",NA,"7128"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC:","Family support services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BC1","Family centres","1145","78","1067","67","1212","1134","0","0","29","29","1105","1183",NA,"1105"
"BC2","Services for under 8s","1672","149","1523","0","1672","1523","295","0","80","375","1148","1297",NA,"1443"
"BC3","Home care","382","0","382","11","393","393","0","0","11","11","382","382",NA,"382"
"BC4","Equipment and adaptations","3","0","3","0","3","3","0","0","0","0","3","3",NA,"3"
"BC5","Other family support services","777","6","771","283","1060","1054","18","0","60","78","976","982",NA,"994"
"BC6","Total family support services (lines BC1 to BC5)","3979","233","3746","361","4340","4107","313","0","180","493","3614","3847",NA,"3927"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD:","Youth justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BD1","Secure accommodation (justice)","0","0","0","134","134","134","0","0","0","0","134","134",NA,"134"
"BD2","Youth offender teams","727","9","718","3","730","721","15","0","115","130","591","600",NA,"606"
"BD3","Other youth justice services","355","0","355","225","580","580","0","0","12","12","568","568",NA,"568"
"BD4","Total youth justice (lines BD1 to BD3)","1082","9","1073","362","1444","1435","15","0","127","142","1293","1302",NA,"1308"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE:","Other children's and families services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BE1","Adoption services","786","6","780","2","788","782","0","0","43","43","739","745",NA,"739"
"BE2","Leaving care services","704","11","693","42","746","735","25","0","1","26","709","720",NA,"734"
"BE3","Other other children's and families services","1689","15","1674","185","1874","1859","6","0","40","46","1813","1828",NA,"1819"
"BE4","Total other children's and families services (lines BE1 to BE3)","3179","32","3147","229","3408","3376","31","0","84","115","3261","3293",NA,"3292"
